user_id,recipe_id,date,rating,u,i
1252036,318998,2015-01-26,5.0,2177,171965
258285,94363,2008-04-08,5.0,1283,172586
159331,101104,2009-11-21,5.0,12241,155665
892498,63689,2010-06-29,5.0,8068,15173
768131,142029,2008-02-24,0.0,19319,29097
31635,65581,2007-07-18,5.0,3788,160795
327938,15865,2012-01-25,5.0,4413,155664
25983,387694,2011-02-16,4.0,9489,77374
258285,107378,2006-08-10,4.0,1283,145880
5523,8697,2001-05-24,3.0,7396,11962
526666,237634,2009-08-26,4.0,727,144935
182624,68967,2008-01-05,5.0,3497,63372
452355,180984,2009-03-16,5.0,1487,160292
655529,95753,2008-01-09,3.0,7263,173363
304222,40438,2006-12-23,5.0,8707,9390
128473,144171,2015-01-15,5.0,208,136054
64203,123302,2005-06-29,5.0,321,35290
26741,92501,2008-11-02,5.0,11498,117686
809163,63746,2010-01-05,5.0,11585,96672
37449,344049,2009-01-06,5.0,275,3102
22642,107249,2005-01-20,3.0,1826,154134
189280,94148,2007-02-04,3.0,677,92710
206747,111307,2007-02-11,5.0,1159,174922
262312,33102,2007-06-28,5.0,107,124146
107583,322497,2011-08-13,5.0,141,160547
272745,14445,2006-02-23,5.0,12147,129387
131560,74146,2005-02-27,4.0,23518,155279
870705,480582,2012-09-23,5.0,246,56127
1900301,460403,2015-02-22,3.0,4669,95185
318449,229112,2007-08-14,5.0,8887,5648
4470,59510,2004-04-05,5.0,100,12976
37449,96915,2010-03-15,5.0,275,94690
33188,24129,2004-09-28,5.0,2326,88979
232933,9265,2007-10-23,5.0,3790,153492
235751,122481,2007-04-23,5.0,111,6549
428060,26370,2010-05-28,4.0,1203,72857
60989,73263,2003-11-03,5.0,999,153168
61702,45115,2003-03-04,5.0,12449,67155
830551,89207,2009-03-20,4.0,3378,79996
89831,126527,2006-03-13,5.0,130,113976
157167,210056,2015-08-18,5.0,3186,27601
539686,87282,2011-06-14,5.0,19,20118
320870,75202,2010-03-08,5.0,6902,27449
122878,79826,2008-03-14,5.0,989,41086
262966,31287,2007-04-25,4.0,318,11761
40776,32331,2002-09-17,4.0,11289,89209
424680,388059,2009-10-11,5.0,94,69874
8629,26210,2007-08-28,5.0,541,81021
538098,58047,2011-08-10,5.0,7728,109048
13483,17600,2002-06-08,5.0,330,58158
8688,24192,2004-04-15,5.0,235,61207
1130606,65340,2010-06-02,5.0,9286,92748
74281,133602,2007-10-27,5.0,3311,79354
44642,160540,2009-12-21,5.0,1673,140212
83642,103961,2010-08-12,5.0,4762,76181
12118,39279,2002-10-03,5.0,5322,165742
343262,196406,2008-04-14,5.0,1511,43347
313267,177765,2010-02-24,5.0,16100,178196
1376400,209794,2011-02-22,5.0,8315,145008
1035914,38219,2009-10-12,3.0,24222,175185
641076,265457,2007-12-10,1.0,2266,87312
85713,119178,2006-03-08,5.0,6230,171468
125388,169505,2007-05-26,4.0,105,96660
115853,79148,2004-02-12,5.0,4513,36986
925054,59356,2009-01-04,5.0,1334,95779
461283,315763,2008-09-02,5.0,2588,100967
133174,418104,2010-04-08,5.0,164,137373
254614,161888,2006-03-29,5.0,551,160761
1179225,89207,2011-09-09,5.0,503,79996
2426491,160390,2014-12-26,5.0,4082,44832
54678,63275,2005-06-17,5.0,685,38200
424680,65857,2008-11-09,5.0,94,146356
28636,366896,2009-05-26,5.0,711,56450
189280,237097,2009-09-22,5.0,677,104617
35140,23365,2002-04-30,5.0,2741,70928
121985,31829,2004-02-05,5.0,5163,177315
305531,293982,2008-04-10,5.0,56,51762
24386,132165,2005-08-22,5.0,1626,89533
714956,321421,2008-12-27,5.0,6976,42571
186825,160408,2007-02-05,5.0,14842,42298
119481,19724,2004-05-05,4.0,6341,11102
440324,92240,2010-02-28,5.0,627,96927
444132,291629,2010-01-10,5.0,65,44809
178427,394496,2010-12-20,4.0,651,33464
86520,106214,2005-04-02,5.0,2813,142566
1556087,113153,2012-01-11,5.0,20980,41708
162300,61807,2008-01-08,4.0,11684,140485
463202,185747,2007-06-05,4.0,2074,171840
283788,58713,2009-02-26,3.0,7662,72482
60504,72367,2008-01-18,4.0,22181,57687
978517,28520,2010-04-11,5.0,2447,164678
653438,359510,2011-03-07,5.0,907,47145
95743,317431,2009-03-20,5.0,552,109602
704950,336271,2009-03-24,5.0,980,139577
980899,285018,2009-01-27,5.0,33,143082
105601,220872,2010-06-23,5.0,1632,163308
308765,56139,2006-12-14,3.0,2357,24900
370315,65266,2008-03-10,4.0,1681,617
102319,11616,2003-11-06,5.0,10190,35671
382071,81891,2008-02-11,5.0,485,58931
187373,43509,2009-07-04,5.0,2727,75244
318262,43023,2010-08-10,3.0,171,87424
946146,373120,2009-05-29,5.0,324,84094
461834,162873,2008-08-31,5.0,143,148455
149396,76053,2005-01-21,4.0,8604,99313
62335,8701,2009-05-10,5.0,18183,19634
57042,81194,2009-01-25,2.0,1569,116989
216999,157241,2008-06-22,5.0,2852,138807
567976,211013,2008-01-09,5.0,8219,138897
917666,369784,2009-07-07,5.0,7093,64427
253974,167831,2008-06-05,5.0,1853,126996
377161,298863,2009-03-16,5.0,1281,16993
623383,125399,2009-06-02,5.0,16730,33240
4470,61074,2004-04-19,5.0,100,11517
464253,213340,2008-03-25,5.0,81,113238
313943,353514,2011-07-07,0.0,7812,149635
402559,52982,2007-08-24,5.0,1637,107278
60124,66252,2007-03-31,4.0,325,66335
362983,118761,2007-07-19,5.0,386,143710
1530179,109536,2014-03-14,5.0,4135,70066
614389,162873,2009-12-08,4.0,968,148455
115053,118409,2007-03-13,4.0,2333,18266
29196,85498,2004-09-16,5.0,480,103090
36128,101041,2007-11-17,5.0,376,84719
424680,321746,2011-08-21,5.0,94,43753
131659,43908,2007-02-04,5.0,4887,78348
186855,323598,2010-05-07,5.0,323,78397
733902,39618,2008-11-21,5.0,13580,135573
538563,155369,2007-12-14,4.0,566,97563
85714,29598,2003-08-01,5.0,2798,106973
8239,29544,2003-06-02,5.0,5268,15059
160497,60254,2009-09-16,5.0,23,8252
53959,107030,2005-12-25,5.0,310,22645
32907,45147,2005-01-26,5.0,7626,117347
13483,22941,2002-11-23,5.0,330,38839
220348,200793,2008-11-27,5.0,179,173254
107135,129754,2005-07-14,5.0,108,91758
55221,117424,2006-12-01,5.0,3546,34200
56463,118477,2006-04-05,5.0,1091,150763
213139,129196,2011-03-13,5.0,159,105346
224354,152207,2006-04-22,4.0,17178,38678
191533,17181,2009-07-08,2.0,473,54984
440735,424637,2011-06-13,4.0,779,57696
831580,308421,2010-02-26,3.0,11231,130528
221617,76494,2010-04-11,5.0,17631,26544
386585,387162,2014-08-25,5.0,85,174815
502302,101419,2011-05-09,4.0,712,72996
464080,258512,2009-09-22,4.0,498,153395
143917,106510,2011-12-04,5.0,1601,77632
965764,95920,2009-03-13,5.0,9113,57916
163687,197976,2012-03-30,4.0,5253,125971
872562,340935,2008-12-07,5.0,16536,151158
438645,23274,2010-05-29,3.0,6343,68994
93006,43509,2010-02-06,5.0,2717,75244
29063,51018,2003-01-19,5.0,2597,15468
65567,42780,2007-06-19,5.0,10076,43057
667730,77897,2010-10-27,4.0,9448,6245
28177,261186,2008-02-19,4.0,461,99590
368139,107072,2010-09-26,5.0,12346,10076
1179225,419641,2012-09-30,4.0,503,46991
95743,77918,2004-09-11,5.0,552,168698
236262,428708,2016-02-13,4.0,3617,174750
291344,114602,2007-04-08,5.0,12698,58932
267241,145785,2005-12-13,5.0,12421,14854
223854,237454,2012-02-11,5.0,902,160052
231671,78014,2006-04-03,5.0,11732,169750
266635,493868,2014-05-02,5.0,743,100575
308765,66258,2006-10-15,4.0,2357,58875
1477540,288307,2011-11-12,5.0,17379,138875
15521,99979,2012-01-09,4.0,3120,59583
27678,97387,2005-11-11,4.0,1372,78498
705251,323871,2009-01-24,5.0,207,72492
416985,399495,2010-01-11,3.0,4726,40134
471300,102362,2008-02-18,4.0,908,136982
66246,28141,2003-10-23,5.0,1774,157675
460978,64635,2007-03-06,5.0,18073,20822
93006,38569,2006-04-26,4.0,2717,17877
161282,274987,2010-04-14,5.0,1855,146012
28397,28665,2003-10-06,5.0,4310,76381
1177249,222188,2010-06-04,5.0,5759,53780
695933,484525,2012-07-31,3.0,981,27209
518168,260516,2010-06-15,5.0,12073,158335
84196,32441,2004-07-23,3.0,1377,129397
705251,436254,2010-12-14,5.0,207,91846
1055699,245837,2009-09-01,4.0,9905,36589
87023,61928,2003-07-18,3.0,1688,111181
47510,34335,2002-09-23,5.0,728,68092
173579,241869,2011-08-17,5.0,546,21305
360437,103971,2006-11-18,5.0,1682,129177
209747,57075,2007-07-25,5.0,504,61302
168462,88290,2010-03-24,5.0,1304,1646
52543,53667,2003-04-01,5.0,110,152891
424680,40272,2008-09-08,5.0,94,78726
612835,200296,2007-12-07,5.0,17962,32114
525809,52999,2008-02-24,4.0,14112,128461
332843,55496,2006-07-20,5.0,1204,120780
28846,39828,2002-09-10,5.0,6874,174532
25792,134812,2005-09-05,5.0,514,33882
305531,110150,2010-04-14,5.0,56,36185
153067,159338,2006-07-05,5.0,3097,28460
225853,132052,2007-10-07,5.0,479,74148
185721,93699,2009-05-27,4.0,7831,124559
311003,302432,2009-06-29,4.0,1925,8267
169430,252130,2008-05-02,5.0,241,63671
679953,366712,2009-11-04,5.0,496,115393
437224,20155,2008-08-28,5.0,7962,118418
197023,26877,2005-12-30,5.0,455,77206
37721,97023,2010-12-24,5.0,9242,145792
62086,56453,2006-11-19,4.0,5740,77442
743738,454978,2011-08-07,0.0,18402,166049
175727,11769,2009-03-10,5.0,2992,109125
102526,229443,2007-06-28,0.0,2836,136217
406741,108785,2009-02-26,4.0,4872,172552
176615,49591,2012-02-01,5.0,82,160358
673444,29613,2009-09-13,5.0,3559,28832
841981,89204,2008-08-23,5.0,3668,134610
62562,194205,2007-11-13,5.0,1342,98196
560491,403375,2010-11-23,5.0,249,61285
218535,27144,2005-11-15,5.0,1411,144458
1418185,56818,2011-02-09,2.0,10275,71971
334628,176606,2009-04-22,5.0,3705,92673
252514,245529,2012-02-24,5.0,177,117544
463858,122655,2007-10-24,5.0,1355,16206
58439,259427,2008-05-09,5.0,44,87819
1175043,159032,2013-06-09,0.0,12804,122147
56003,163238,2008-05-20,4.0,462,163204
211184,140484,2006-11-27,5.0,630,70301
494593,330717,2009-07-24,5.0,5568,63044
71324,139989,2005-10-14,4.0,1070,146229
176615,181588,2006-09-22,5.0,82,75937
876408,66447,2009-12-21,5.0,6404,117253
95743,111107,2005-03-07,5.0,552,75082
369715,302815,2008-12-26,4.0,260,24792
49542,36060,2005-04-28,5.0,1381,170731
859346,66280,2010-06-26,4.0,14870,110172
104295,315926,2009-08-22,5.0,1035,57676
1680722,127569,2011-05-12,5.0,2324,56581
151665,112745,2005-03-10,5.0,13029,23584
439427,201870,2007-04-30,5.0,19406,59963
1803684521,326385,2016-04-05,5.0,6047,95165
73769,152072,2006-03-19,5.0,2001,6791
383346,339174,2012-03-27,5.0,193,153256
386585,142464,2010-06-30,4.0,85,127634
367430,188279,2008-02-01,0.0,11831,68765
250031,129329,2008-05-04,5.0,284,37144
386585,374162,2014-09-02,5.0,85,49895
173579,31547,2010-12-05,5.0,546,153501
453216,192345,2009-10-25,5.0,1347,77983
542159,468913,2012-02-26,5.0,175,152386
47858,51495,2003-07-21,5.0,2973,114477
870705,382895,2012-11-21,5.0,246,64889
28346,33972,2003-01-26,5.0,1471,156843
743849,240121,2009-05-13,5.0,2304,71659
634448,13685,2011-08-07,5.0,8821,115099
866963,231399,2011-08-16,5.0,5378,37474
126435,112334,2008-12-24,5.0,3150,71415
132010,110923,2010-01-01,5.0,7555,105862
714366,204682,2009-05-22,5.0,8009,73888
286566,460364,2012-02-03,5.0,345,25215
142367,205975,2011-12-02,3.0,2748,25036
665447,22782,2008-03-15,5.0,22739,101819
431955,69089,2007-01-17,5.0,14441,54421
37636,32869,2003-09-10,5.0,831,85340
336058,215816,2008-02-11,4.0,632,78650
623055,70646,2010-07-18,5.0,6787,7012
140008,107663,2006-10-25,3.0,1557,29917
29418,10481,2012-05-03,5.0,1543,156352
744939,29387,2008-09-30,5.0,2803,173548
368897,218584,2010-06-08,5.0,783,37960
537617,267858,2009-02-27,5.0,703,85426
152393,81989,2008-08-28,4.0,413,145841
5060,42191,2002-10-23,5.0,17,76677
424680,373563,2011-06-28,5.0,94,156676
1179225,86974,2012-01-29,4.0,503,161720
296809,190896,2006-12-21,5.0,456,3258
145352,19724,2007-08-06,5.0,452,11102
198129,49597,2007-04-17,1.0,3802,9605
1193707,144790,2009-04-21,5.0,1689,52119
189616,4724,2005-09-23,5.0,423,129353
614389,9836,2010-10-03,4.0,968,43748
333017,200296,2015-05-07,5.0,1463,32114
229126,182471,2006-09-03,5.0,16231,113151
358796,127867,2007-06-13,5.0,2077,122948
176615,31570,2006-11-11,5.0,82,13104
400331,89204,2009-05-09,3.0,7650,134610
185365,103139,2007-02-17,5.0,6997,164152
227607,237224,2008-09-03,3.0,796,61922
65502,423855,2010-09-30,5.0,1279,160070
2324285,52366,2013-11-25,5.0,181,161263
952018,102233,2008-09-11,5.0,11853,25107
368300,48401,2007-12-04,5.0,7556,162352
166642,200524,2006-12-29,5.0,236,42214
819967,48343,2008-12-21,5.0,13770,160427
49168,47326,2004-10-29,5.0,519,74195
265956,33833,2009-01-27,5.0,6364,125615
69904,184876,2008-06-18,5.0,1290,5058
705251,265956,2008-05-07,4.0,207,67538
162826,297381,2008-07-04,5.0,348,66336
213139,324210,2009-08-29,0.0,159,116330
163112,455420,2011-06-01,5.0,929,63000
232673,72308,2008-11-11,5.0,2708,35402
9869,118047,2007-01-06,5.0,506,131890
1701315,171649,2011-06-06,5.0,4589,91420
138273,99003,2005-03-04,5.0,8349,45683
222139,219414,2007-10-01,5.0,1382,166848
461283,355712,2009-09-08,5.0,2588,147332
431813,409762,2010-04-05,3.0,955,12357
351811,229606,2007-07-08,5.0,1174,84942
162826,241943,2008-07-28,5.0,348,25860
5060,115222,2006-03-21,5.0,17,45472
1359842,493958,2013-02-06,0.0,11967,101305
52282,121067,2005-06-04,5.0,829,148385
368823,17488,2007-02-04,5.0,12601,40276
346514,145478,2018-08-01,5.0,6986,66164
242729,327981,2008-12-17,5.0,2147,66121
136979,29598,2004-12-09,4.0,9430,106973
150129,129262,2008-02-06,5.0,11718,172754
230157,119503,2005-07-25,4.0,3491,72292
581224,82982,2008-04-29,5.0,10918,129601
914360,494671,2013-02-11,5.0,8907,71408
2001047423,72108,2018-01-23,5.0,8900,49289
753258,137710,2008-02-07,5.0,12350,32484
92641,83806,2004-10-25,5.0,4886,82872
8629,97831,2007-03-10,5.0,541,18210
618715,370711,2009-06-11,5.0,729,166611
651609,47637,2007-12-12,5.0,4570,79467
284897,444552,2011-08-13,5.0,903,133035
242809,38953,2007-12-14,5.0,2623,17321
152719,200296,2009-05-29,4.0,6916,32114
137302,224201,2012-04-14,4.0,2010,95076
174991,10332,2008-10-09,4.0,1523,60594
1052873,27144,2011-09-02,5.0,1300,144458
326787,133473,2007-09-16,5.0,312,105820
451456,350632,2009-12-07,5.0,964,103737
426229,218378,2010-02-23,5.0,4431,15729
131126,354064,2009-02-21,4.0,124,160371
114522,31806,2005-10-17,5.0,13698,27513
133174,34156,2005-06-30,5.0,164,71904
411345,27208,2010-08-10,4.0,10344,99787
1599933,162213,2014-12-22,5.0,20289,138313
174808,41721,2011-11-14,4.0,13217,77611
149363,137697,2005-09-20,5.0,901,28652
81611,38705,2003-07-04,2.0,1287,73976
239758,248495,2008-12-02,5.0,361,89589
305531,485258,2012-08-21,5.0,56,171930
29196,70518,2003-10-30,4.0,480,170544
352845,118128,2011-01-09,5.0,11643,136801
259150,386591,2010-07-21,5.0,1578,147071
128473,387471,2010-02-19,5.0,208,63842
1020362,107786,2013-01-06,5.0,13752,41436
49168,158280,2007-06-13,5.0,519,30881
411647,29598,2009-12-20,5.0,6583,106973
133692,98523,2007-04-01,5.0,6437,152156
424680,414294,2010-05-02,5.0,94,48117
51199,266962,2008-12-15,5.0,2155,78852
527607,339941,2009-01-11,4.0,176,52083
2206637,461159,2012-12-17,5.0,4496,80031
2357331,15865,2014-10-23,5.0,13317,155664
630913,111257,2009-05-07,5.0,22308,46129
224170,272698,2011-08-27,5.0,3256,14033
706608,108509,2009-01-27,4.0,1379,31535
18742,17360,2004-01-06,2.0,6222,27212
865936,470329,2014-09-20,5.0,165,81841
122235,51040,2004-02-18,5.0,1353,66550
199848,412879,2010-10-26,5.0,564,2736
171790,373075,2013-08-03,5.0,69,44726
316809,234919,2009-06-05,5.0,1219,103303
1356721,103971,2010-10-16,5.0,7039,129177
779699,221240,2010-03-29,5.0,1502,137004
600363,217683,2008-10-02,5.0,11013,117858
15892,58993,2008-01-05,4.0,1046,58017
96796,22583,2004-05-18,5.0,726,165658
199848,186300,2008-03-14,5.0,564,171102
189191,102859,2010-01-25,4.0,5359,133131
11297,128900,2006-05-05,4.0,358,51141
355944,83748,2009-02-05,5.0,2855,75877
128473,460477,2013-05-20,5.0,208,29118
421916,83770,2007-09-25,4.0,9749,12275
130663,19315,2009-12-23,4.0,926,147752
492740,281017,2010-09-13,3.0,15872,62002
266955,96843,2011-02-02,5.0,1028,48842
177933,203839,2007-01-24,5.0,623,35580
712157,75508,2009-03-06,5.0,11288,83992
229850,160322,2006-08-12,5.0,755,138251
136997,199857,2010-12-24,4.0,168,144047
283390,17589,2006-09-04,5.0,1128,37100
15851,59101,2003-07-20,5.0,1932,17178
74652,47843,2003-03-08,5.0,667,28242
44846,18050,2003-02-06,5.0,9668,130385
66008,84045,2004-03-13,4.0,992,159360
206722,29935,2005-04-02,4.0,401,99939
36670,32883,2004-05-06,5.0,8113,48999
222478,317203,2009-03-30,5.0,97,117742
146426,201069,2007-09-23,4.0,6317,60560
248023,123107,2007-09-17,4.0,3556,79425
197023,304828,2008-07-11,5.0,455,165071
30746,78953,2005-05-09,5.0,14278,73724
158086,320050,2009-07-25,3.0,128,54399
226066,191113,2007-05-03,5.0,426,133878
171303,182303,2007-04-20,4.0,516,91299
137302,280466,2010-06-21,4.0,2010,19248
173579,285749,2011-02-08,5.0,546,98503
181231,107875,2005-01-09,5.0,913,35152
831580,87284,2012-05-30,4.0,11231,156951
64682,25793,2003-02-25,5.0,1777,75089
160974,35672,2010-02-04,5.0,369,21937
345234,19724,2007-08-03,5.0,4483,11102
268058,65187,2007-08-05,5.0,2280,56649
382203,159032,2013-12-01,4.0,3234,122147
68960,32844,2005-11-14,4.0,10,171328
145352,110937,2006-06-25,5.0,452,59137
498271,274920,2008-07-27,5.0,245,146928
223854,258029,2008-04-16,5.0,902,169557
65502,362338,2011-01-02,5.0,1279,15154
49312,28809,2002-11-26,5.0,7398,7309
482933,202025,2009-02-07,5.0,680,62040
129836,107595,2005-12-08,2.0,5822,119837
13593,278799,2008-01-19,5.0,693,118225
274719,88753,2008-02-23,5.0,8165,32977
56003,375777,2009-07-07,4.0,462,46987
428885,143126,2011-07-09,5.0,242,119613
37449,222786,2007-04-24,4.0,275,22198
227652,96809,2006-04-10,5.0,221,169488
51199,76861,2005-04-11,5.0,2155,171916
1198491,273428,2010-11-24,5.0,4357,85592
424680,121490,2007-04-11,5.0,94,62794
870705,350621,2010-10-14,4.0,246,83132
120298,108248,2008-02-07,3.0,17009,106785
1031301,201816,2009-10-28,5.0,16307,98918
226066,192817,2010-08-02,5.0,426,90589
724631,513812,2014-08-28,5.0,203,125844
31550,217287,2007-04-17,2.0,1724,15794
101391,48865,2004-02-07,5.0,8099,53565
373552,9272,2009-02-16,5.0,12101,149428
537179,222950,2009-03-08,5.0,91,123977
182010,234537,2007-12-17,5.0,1692,82732
1340156,74909,2009-08-11,5.0,15637,138021
232898,73450,2005-10-16,5.0,8695,8524
2000498330,142266,2018-04-15,5.0,2248,81119
176615,89204,2005-01-26,5.0,82,134610
1802849661,299148,2016-09-01,5.0,218,168318
176615,166258,2013-04-27,5.0,82,149591
678862,145159,2008-01-03,5.0,8682,99114
28345,55526,2003-05-19,4.0,5963,7194
376986,115553,2014-04-21,3.0,1806,73650
234027,85961,2006-08-13,5.0,6124,117289
817413,65881,2010-11-14,5.0,13012,167963
11811,88849,2004-05-01,5.0,13150,30127
60124,199322,2007-04-06,5.0,325,6251
288218,307168,2008-11-04,5.0,742,20137
344260,67856,2006-09-14,4.0,15729,124549
2216717,166891,2013-02-05,5.0,10682,76908
529278,69407,2009-04-13,5.0,1121,90709
209441,151220,2006-02-08,5.0,109,22792
704950,354040,2009-02-20,4.0,980,36075
224088,46876,2011-04-11,0.0,13,58308
352271,8407,2009-04-22,5.0,5570,128790
176615,238978,2009-04-19,5.0,82,96244
1434366,43509,2010-06-05,5.0,17836,75244
26719,83548,2004-05-16,5.0,7217,54368
305916,137747,2006-11-01,5.0,9440,96321
48944,26257,2005-02-12,4.0,14594,61366
398275,386862,2009-09-17,4.0,327,95547
2861912,99918,2013-06-16,5.0,7417,115443
622972,111777,2009-11-23,5.0,874,160999
345569,117412,2008-06-22,5.0,57,155232
34122,181099,2015-09-30,5.0,2796,61506
30746,137674,2007-06-24,4.0,14278,52809
437974,69213,2007-12-30,5.0,1400,532
37779,53793,2003-03-05,5.0,380,47174
276833,107060,2006-06-28,5.0,7274,159845
268611,83800,2007-01-04,5.0,2303,103884
498271,65693,2007-09-17,5.0,245,79112
208125,119417,2006-12-11,5.0,387,16605
1072593,208187,2011-05-19,5.0,736,89396
128473,228971,2007-06-28,5.0,208,84825
221351,45609,2006-08-27,5.0,12306,74986
437708,96886,2009-11-06,5.0,6543,3459
11009,270308,2008-02-13,5.0,6299,57125
1348758,304233,2012-10-23,5.0,15378,50507
113249,86139,2008-01-09,4.0,7460,35988
158086,318521,2009-03-15,5.0,128,29621
293410,395992,2010-05-01,5.0,825,66282
981426,58220,2010-08-08,5.0,24820,118826
170628,84504,2005-10-04,5.0,940,118107
430514,137251,2010-02-13,5.0,10894,47486
402754,56546,2008-04-08,5.0,7122,83307
705251,41494,2009-01-01,5.0,207,72388
46513,204366,2007-03-11,4.0,7016,144479
439797,93376,2010-09-13,5.0,710,59353
43986,24217,2005-02-07,5.0,8535,55771
201584,432323,2012-10-02,5.0,2192,32642
398275,272144,2012-10-24,4.0,327,103210
230557,62450,2006-07-05,4.0,4514,104057
100026,196708,2007-02-06,5.0,1574,158139
453856,33671,2007-05-07,5.0,13394,28552
98590,96886,2006-03-21,5.0,6510,3459
222564,292029,2014-01-15,5.0,132,129817
1024982,112779,2009-02-08,4.0,370,11939
666723,211115,2009-12-02,5.0,6013,49390
227652,385231,2009-08-14,5.0,221,73211
123871,107570,2011-12-22,4.0,774,164837
422893,313333,2009-09-23,4.0,484,151230
41503,36561,2004-02-17,5.0,3558,132314
74516,25681,2003-02-27,5.0,1456,47506
71463,64492,2003-07-06,5.0,6795,24464
37449,18070,2002-10-31,5.0,275,1602
135863,88010,2004-04-02,5.0,6853,51184
6651,81319,2004-04-01,5.0,2169,132891
108843,81374,2004-05-29,5.0,2351,84267
243409,155442,2010-01-27,5.0,5293,16635
56181,67422,2004-06-18,5.0,842,125171
24386,92512,2004-09-20,5.0,1626,47847
144897,221639,2008-08-13,5.0,1598,19797
1175362,28008,2011-09-04,5.0,4039,130682
166642,92592,2008-10-30,5.0,236,86591
346583,195881,2007-06-15,4.0,17174,135968
523993,21770,2009-07-22,5.0,10218,169417
37449,266422,2009-09-02,5.0,275,147760
555200,63786,2009-10-13,5.0,7721,154054
65502,482006,2012-07-22,5.0,1279,126962
229850,32844,2008-05-14,5.0,755,171328
407007,240421,2007-12-27,5.0,865,168296
796254,172031,2009-01-24,3.0,18055,175424
354307,50719,2007-12-03,2.0,18538,46490
199792,85570,2008-02-15,5.0,1225,102581
89831,155827,2006-02-21,5.0,130,86884
355637,30644,2009-09-16,4.0,753,107569
202431,38953,2008-02-21,4.0,5619,17321
4470,81358,2004-01-30,5.0,100,12044
732614,200296,2009-02-16,5.0,6062,32114
1462970,117338,2012-12-12,4.0,2962,38532
280605,158296,2007-07-19,5.0,7202,156224
168922,231632,2008-06-20,5.0,3293,38408
130663,183626,2007-07-09,5.0,926,62130
37305,79683,2005-11-27,4.0,238,118164
970098,106809,2008-09-27,5.0,8802,82657
209603,232977,2008-06-02,3.0,2429,116707
159093,98305,2004-09-09,5.0,3461,91943
335737,323312,2008-10-18,2.0,517,138731
485151,24672,2008-12-19,0.0,6186,33864
746118,368235,2011-05-08,3.0,3233,12330
424680,220936,2011-04-23,5.0,94,71450
128473,483026,2012-08-11,5.0,208,71562
1221917,347924,2010-01-25,5.0,1696,73661
53835,22782,2013-09-08,5.0,10925,101819
286566,211709,2007-11-07,5.0,345,38124
138429,75167,2009-09-25,5.0,1384,87703
351811,193370,2007-02-11,5.0,1174,38973
502472,152693,2010-10-02,4.0,9607,6472
174096,465538,2012-03-11,5.0,373,44893
101823,31597,2008-05-02,4.0,25,15225
13155,18970,2004-08-10,3.0,17646,40315
60992,205507,2007-03-21,5.0,846,103239
89831,119192,2006-05-09,5.0,130,20264
169430,189840,2013-04-11,5.0,241,126918
689797,234811,2012-03-04,5.0,11678,109023
337963,234519,2007-09-16,4.0,39,68503
330937,62302,2008-06-03,4.0,1108,122474
54678,335812,2010-10-21,5.0,685,20633
1558923,140579,2010-05-08,4.0,23558,142017
1535,104844,2005-05-03,5.0,1431,151827
56463,101815,2005-12-08,5.0,1091,46184
222505,8590,2009-01-05,5.0,9144,76859
621626,97486,2010-12-29,5.0,1479,87422
764068,179050,2008-12-14,4.0,646,100152
104295,57821,2005-04-07,5.0,1035,9075
424680,359977,2012-01-16,5.0,94,70099
59199,4710,2002-11-05,3.0,6130,129130
447487,358159,2013-07-27,5.0,4474,89907
202555,105365,2007-01-06,5.0,4464,103787
52125,36847,2003-07-25,4.0,3590,153014
690623,467923,2012-08-17,5.0,265,109077
430471,109816,2008-10-18,4.0,234,50642
53932,122278,2006-08-27,5.0,77,3810
145352,18762,2005-04-05,5.0,452,122995
1900301,118625,2014-02-14,4.0,4669,99933
152583,219519,2009-06-20,0.0,15428,153880
760429,77397,2008-07-15,2.0,20042,139822
457829,29679,2007-03-18,5.0,3314,73956
282745,109264,2006-05-30,5.0,4982,81220
299011,21859,2008-01-21,5.0,8931,29768
469903,284385,2009-06-15,5.0,424,85288
790231,42023,2009-04-12,5.0,2688,126657
206101,125227,2005-12-15,4.0,1516,127639
358513,307326,2011-06-10,4.0,4840,94703
100337,31264,2007-07-17,5.0,6895,166858
679759,279371,2008-03-07,4.0,3599,87355
98919,101104,2007-11-15,5.0,2600,155665
245429,70377,2009-11-23,5.0,233,176965
279532,150863,2011-12-26,5.0,3047,37359
847160,29598,2009-04-27,2.0,2692,106973
159179,72308,2007-12-16,5.0,3494,35402
169969,67582,2006-07-12,5.0,533,25591
636472,180306,2007-11-22,5.0,11708,9204
353491,26901,2008-08-19,5.0,4056,54644
573325,137747,2011-11-04,5.0,328,96321
293349,104312,2008-12-19,5.0,18512,79376
119466,100798,2006-03-23,4.0,1544,65992
545339,62408,2007-10-08,4.0,22081,125256
361931,251053,2009-07-31,5.0,1307,22162
921940,34386,2008-12-31,5.0,2932,97380
316765,30366,2007-10-28,1.0,6041,93685
305873,22691,2012-07-26,4.0,9688,48398
604139,35184,2007-11-13,4.0,313,83648
628779,79396,2008-09-18,5.0,2207,68421
226863,327694,2008-10-03,5.0,267,109839
16582,152412,2006-03-08,5.0,9487,7249
121690,124503,2005-08-08,5.0,146,31606
169430,379009,2011-12-07,5.0,241,137702
47559,457972,2011-06-26,5.0,1157,170105
538190,236422,2007-07-22,5.0,8206,89553
356062,207753,2007-07-05,5.0,824,1428
724516,407499,2011-05-11,5.0,71,173
1329782,121599,2010-02-26,5.0,567,173130
383346,400252,2011-04-25,5.0,193,121418
