user_id,recipe_id,date,rating,u,i
272100,99799,2007-07-17,4.0,2953,162989
953275,263391,2010-01-21,5.0,151,110063
223979,368872,2010-05-27,4.0,188,92090
840701,308072,2008-09-19,4.0,14924,15048
41578,120895,2005-07-21,5.0,184,31498
133174,254213,2008-03-17,4.0,164,61860
383346,128735,2008-04-19,5.0,193,97068
47892,69004,2009-01-16,5.0,305,104922
225114,322152,2011-07-27,5.0,3513,31655
537617,233109,2008-07-30,5.0,703,34094
438534,156331,2008-11-24,5.0,5242,12685
248320,154133,2009-07-26,5.0,14664,161785
865936,485341,2013-05-09,5.0,165,167736
89831,233325,2007-09-05,5.0,130,12468
242766,204297,2013-08-07,5.0,1250,77843
365507,34499,2017-10-05,5.0,5478,68803
13736,10284,2002-06-10,5.0,13336,156211
4291,135528,2006-11-26,4.0,704,127028
900992,155595,2008-07-24,5.0,270,97839
30534,108714,2011-09-02,5.0,508,161139
597054,280661,2009-06-21,3.0,12491,83480
165933,148242,2014-07-11,4.0,1054,31822
9670,115831,2005-05-18,4.0,4262,160537
55225,16705,2003-01-06,5.0,5417,40699
290107,228918,2008-11-02,0.0,2419,44924
58104,154393,2006-02-09,4.0,319,89956
4470,274000,2008-09-08,5.0,100,151803
257993,102703,2005-11-09,5.0,4110,112589
5060,76210,2008-10-21,5.0,17,162202
29196,415550,2010-05-25,5.0,480,63442
628168,262550,2010-03-14,5.0,10192,146877
4470,49838,2006-08-03,5.0,100,101560
80353,170634,2006-06-10,5.0,377,133649
281399,213659,2007-03-05,5.0,2739,12773
1615861,188274,2012-02-11,5.0,2175,67349
98828,19678,2009-03-06,5.0,13693,89188
430471,257479,2007-10-25,0.0,234,54646
347822,32055,2008-01-02,4.0,3238,73873
67656,39225,2006-06-04,5.0,629,65565
130219,137014,2008-02-27,5.0,2336,126031
430471,213102,2007-04-16,5.0,234,90965
68460,72553,2003-10-12,5.0,103,157908
980012,162864,2008-10-22,5.0,9039,91792
436001,123468,2008-01-30,5.0,12910,39721
40493,18583,2002-09-09,4.0,13147,144909
313120,272070,2008-04-05,5.0,127,159671
58439,369112,2009-06-27,5.0,44,65051
74059,15710,2003-04-27,0.0,6436,136315
1182971,131477,2009-06-22,5.0,9346,26134
160974,129704,2006-05-08,4.0,369,139329
217369,120994,2009-10-10,5.0,16966,99708
223854,250173,2007-09-07,4.0,902,157712
343958,63689,2007-04-16,4.0,10249,15173
328048,11177,2010-02-27,5.0,653,32937
234062,63253,2009-01-13,4.0,2918,112492
169430,468878,2015-06-24,5.0,241,108256
465080,117777,2009-10-11,5.0,3029,137190
55578,57177,2006-09-10,5.0,2571,22277
354934,94990,2006-12-04,4.0,4772,55269
6357,91110,2004-05-12,5.0,220,125662
236606,58086,2006-04-24,4.0,6472,158587
461834,323871,2008-11-23,5.0,143,72492
1620171,68317,2011-12-17,5.0,1438,12219
485151,81902,2008-09-10,4.0,6186,11144
593927,404770,2010-08-20,5.0,357,173236
206747,263386,2009-04-18,5.0,1159,174439
49304,100005,2006-06-26,5.0,37,148855
1188676,158351,2010-03-17,5.0,24578,86882
329618,95468,2007-09-18,4.0,3295,118034
355072,259423,2008-02-13,4.0,19312,29053
424680,220268,2008-08-09,4.0,94,137860
81177,114393,2010-03-27,4.0,21748,135057
28201,44875,2003-06-26,3.0,283,11159
318028,166973,2007-08-05,5.0,7171,24040
440324,52366,2009-12-27,5.0,627,161263
89691,12977,2003-07-22,5.0,8634,140744
68960,146964,2007-07-11,5.0,10,30354
665614,326509,2011-03-20,4.0,5641,148535
1207345,386551,2009-10-16,5.0,14507,109728
281208,96467,2006-01-06,3.0,9126,157959
130663,26722,2008-09-05,5.0,926,167342
674022,157749,2011-11-04,4.0,5110,70176
58104,468436,2011-12-05,5.0,319,67831
508148,363598,2010-02-26,5.0,6974,170771
9869,11489,2002-02-20,5.0,506,101542
328289,37548,2007-11-13,4.0,15010,51263
407677,62086,2007-05-28,5.0,8885,44679
105471,65009,2007-04-21,5.0,4185,167841
338539,62972,2012-03-15,3.0,1325,62669
857489,992,2009-11-20,5.0,120,80837
259150,165218,2008-07-08,4.0,1578,148423
383346,293796,2008-11-02,4.0,193,119947
62494,14663,2003-05-14,4.0,4383,169063
394077,95086,2007-07-23,3.0,121,68273
157425,274412,2008-04-21,4.0,243,157135
369715,32731,2012-05-08,4.0,260,44396
70184,34044,2005-10-30,4.0,12945,11209
124876,361067,2009-03-19,5.0,2346,69911
456799,40463,2009-02-08,5.0,7365,60898
199848,437992,2010-11-05,5.0,564,114762
465829,320305,2009-01-14,5.0,1262,135171
64625,76394,2007-04-15,5.0,2095,15710
232886,218739,2008-05-15,5.0,5373,14730
399932,34909,2007-09-30,5.0,7751,78365
67728,368962,2010-06-01,5.0,909,177672
164610,318931,2008-08-30,2.0,1764,61405
637712,147551,2009-06-28,5.0,12441,30473
4470,181137,2009-05-24,5.0,100,17824
253974,78719,2010-12-08,5.0,1853,169930
593927,417286,2011-01-06,5.0,357,71424
306897,118242,2007-04-12,5.0,16843,96443
213139,306817,2009-07-11,5.0,159,134274
237123,213026,2007-08-19,5.0,584,21087
226863,307804,2009-08-29,4.0,267,17468
527607,228680,2007-10-26,5.0,176,21248
179133,142319,2006-11-16,5.0,248,171872
177567,116404,2005-04-14,4.0,9362,6166
185446,109232,2014-01-19,5.0,1390,145844
55927,45843,2009-01-11,5.0,4733,108274
38865,59179,2003-04-19,5.0,5940,26650
80353,305968,2008-06-29,4.0,377,57616
41379,184254,2014-07-31,5.0,7814,166824
593927,66035,2009-10-11,5.0,357,28768
129201,170389,2006-07-10,5.0,2723,88198
1746717,33919,2010-12-23,5.0,21080,89113
268888,63689,2006-01-12,5.0,6295,15173
136511,114387,2008-03-16,5.0,5213,91019
102672,56651,2010-04-04,5.0,6423,169158
296809,144970,2006-08-28,5.0,456,130556
138038,88806,2005-01-09,5.0,12741,68319
588863,14357,2009-05-25,5.0,6615,124238
72278,78194,2005-08-30,5.0,10283,150292
388822,45668,2016-11-13,5.0,11421,46113
394077,82288,2011-10-27,5.0,121,166563
400708,10628,2013-10-09,5.0,560,157865
128473,378679,2009-08-24,5.0,208,37463
469831,255222,2007-11-05,5.0,1251,25466
39835,91930,2005-07-22,5.0,384,8955
128473,486057,2012-09-13,5.0,208,166854
394085,21035,2008-03-20,5.0,1175,45564
162826,14569,2008-07-24,5.0,348,1783
937635,14220,2010-04-08,5.0,2068,79587
1800063750,3470,2014-01-17,5.0,3412,1334
169430,212106,2007-07-10,5.0,241,102703
115758,112539,2006-10-31,5.0,937,30218
76535,127827,2005-09-07,3.0,5,15395
992830,429545,2011-03-07,0.0,14457,13965
178427,454080,2012-07-23,5.0,651,141399
248414,118242,2010-02-23,3.0,414,96443
603555,166030,2008-11-10,5.0,5233,5838
55380,41406,2006-04-03,5.0,396,93931
68460,97997,2004-08-22,5.0,103,171006
37449,92747,2011-12-08,5.0,275,55863
2549237,134264,2013-07-03,3.0,505,124446
124190,104975,2009-12-20,4.0,307,153429
426938,59573,2011-04-17,5.0,7192,59076
185926,331939,2014-08-26,5.0,2144,122697
327938,112525,2007-06-21,5.0,4413,172161
85776,222012,2008-01-06,4.0,2902,69211
350938,257483,2010-11-24,5.0,2867,141015
595778,116989,2010-06-29,3.0,13307,136962
25177,106251,2007-08-31,5.0,5472,29746
770518,103269,2013-08-12,5.0,19938,32360
89831,260275,2008-02-04,5.0,130,132450
155675,143505,2006-10-25,4.0,2417,24233
1141815,379045,2011-09-08,5.0,9561,51463
49360,48693,2004-03-30,5.0,2769,171511
836659,68613,2008-07-21,5.0,16438,129425
746803,304358,2010-05-25,5.0,1158,128137
225896,29424,2006-10-30,5.0,6172,13216
226066,203380,2008-04-08,5.0,426,39092
134011,144148,2008-10-16,5.0,135,64470
201946,138173,2007-03-16,5.0,2570,73843
52125,47819,2006-12-30,5.0,3590,82121
171790,377030,2009-06-22,5.0,69,21862
412115,247889,2007-09-05,5.0,13550,55935
540322,255480,2007-10-04,2.0,5747,72822
169712,3470,2007-10-24,4.0,785,1334
173579,141789,2011-07-20,5.0,546,1652
120566,142274,2006-01-03,5.0,7024,80048
51109,75899,2003-11-29,5.0,3737,110640
705251,213159,2009-10-13,4.0,207,94629
581722,180576,2007-09-22,5.0,19245,61961
359220,213175,2007-06-18,3.0,3300,44447
1179225,169908,2015-01-27,5.0,503,13131
125388,199170,2007-08-25,5.0,105,17393
675287,47909,2008-12-29,5.0,4949,63480
83093,175534,2006-09-29,5.0,511,164917
305531,446277,2013-03-01,5.0,56,40774
203280,77397,2010-02-17,5.0,21547,139822
151325,99500,2005-05-18,5.0,2725,5055
851191,274,2010-06-30,5.0,4581,44417
203111,220504,2007-09-30,0.0,388,143834
47907,97048,2004-12-08,5.0,754,85739
222139,8060,2007-01-23,5.0,1382,111119
829250,368733,2013-04-20,3.0,160,109400
743373,60204,2008-01-28,4.0,9270,59000
21443,40386,2005-03-21,4.0,659,116510
45512,61380,2005-03-20,5.0,14592,43297
369715,398117,2011-03-03,4.0,260,57887
318235,150863,2008-02-20,3.0,2948,37359
286566,386098,2014-01-21,5.0,345,44281
1044272,48158,2008-11-25,0.0,12068,21935
9869,161457,2007-03-10,5.0,506,175462
2001550139,9407,2017-06-04,0.0,24654,89715
101823,27801,2006-01-09,5.0,25,18126
602448,278336,2008-07-19,5.0,1289,15757
535033,211588,2007-10-31,5.0,2578,25163
189643,135337,2005-09-09,4.0,931,154121
171063,268736,2007-11-29,5.0,631,88721
351811,323993,2009-07-19,5.0,1174,146246
220348,373386,2009-07-28,5.0,179,64648
209441,120375,2005-07-04,5.0,109,112191
336058,3397,2007-08-18,5.0,632,48733
547639,213549,2007-08-13,4.0,17500,97589
209747,145705,2006-03-11,5.0,504,134170
193446,16397,2010-02-06,5.0,6634,50437
185105,127029,2006-05-10,5.0,1068,120746
128473,509151,2014-02-16,5.0,208,7331
305147,222969,2007-07-25,5.0,4156,36301
470351,168333,2009-04-11,5.0,778,134647
33186,378888,2011-07-07,0.0,6658,122897
14410,354710,2009-02-27,3.0,738,124905
209603,3570,2005-05-31,5.0,2429,105762
264017,52358,2013-01-18,5.0,463,13097
866747,107760,2009-01-22,5.0,3154,62527
136033,31003,2004-10-07,5.0,18940,159099
950577,132546,2010-05-30,5.0,7696,41819
157425,383039,2010-05-25,5.0,243,46082
482376,86863,2009-06-15,5.0,247,51694
844554,415332,2012-03-21,5.0,263,79856
690623,285900,2013-04-27,5.0,265,78870
1016620,34688,2011-01-31,4.0,805,52727
80064,23840,2004-04-18,5.0,7718,166011
1329782,442905,2011-03-25,5.0,567,140792
76559,53176,2003-08-26,5.0,2943,72911
224088,37121,2010-07-10,4.0,13,105851
624357,3180,2008-01-26,5.0,17769,101486
426903,102524,2008-02-19,4.0,4010,72241
498271,276810,2013-01-18,4.0,245,113168
914302,94187,2009-02-26,1.0,16443,59383
98722,69705,2007-06-08,4.0,6635,91994
157167,111718,2005-10-17,5.0,3186,50731
133174,404446,2012-04-18,5.0,164,8225
547750,269351,2008-02-10,5.0,4722,23078
452940,229155,2008-07-31,4.0,347,158457
444534,246,2007-12-21,5.0,3784,29535
703023,29823,2011-07-03,5.0,2552,38306
128473,238242,2015-06-05,5.0,208,104765
121581,111983,2006-02-03,4.0,2942,119469
176481,84247,2006-03-15,5.0,548,43565
482933,301280,2009-11-17,5.0,680,36777
742802,244861,2008-06-25,5.0,18531,78501
48902,457036,2011-10-15,4.0,4620,132418
407007,259573,2010-02-10,5.0,865,150794
544540,355637,2009-08-31,5.0,791,51150
216736,88753,2009-03-03,0.0,18106,32977
679759,29184,2008-05-15,5.0,3599,19946
79229,336209,2008-11-26,5.0,5452,123433
626096,213402,2008-06-21,3.0,2853,155236
199848,125968,2005-07-29,3.0,564,132507
54678,132445,2005-08-06,5.0,685,166476
125458,52815,2005-04-18,5.0,1595,26464
840768,111382,2010-03-20,5.0,317,99375
649173,392292,2009-11-17,5.0,4058,151122
104877,16512,2008-03-06,5.0,7307,4126
423557,169919,2012-07-10,5.0,8819,121747
653438,458530,2011-06-12,5.0,907,129072
611005,174658,2012-11-11,5.0,21137,76338
67646,10711,2003-02-01,0.0,16234,113514
204628,17227,2007-08-06,4.0,8420,72352
226066,172947,2007-03-10,5.0,426,64243
376986,472064,2013-07-19,3.0,1806,8966
1802849661,188814,2016-01-18,5.0,218,174488
565650,180006,2008-02-26,0.0,10350,109718
196038,110604,2008-11-02,5.0,1359,63064
26663,76043,2014-02-26,5.0,20833,97465
61082,13949,2006-04-10,5.0,10437,7480
768039,323544,2008-10-19,5.0,1311,135642
498271,387194,2009-11-01,5.0,245,163032
1287956,393921,2009-12-19,4.0,7698,67736
207176,148397,2011-10-02,4.0,819,85476
404077,220617,2007-04-12,5.0,18832,108312
326787,238501,2011-04-28,5.0,312,172443
52448,50951,2003-04-10,5.0,1059,22388
457907,450782,2011-03-24,5.0,2535,153440
189280,190469,2007-05-01,5.0,677,120406
28995,36322,2006-12-25,5.0,889,147694
199848,124241,2007-02-08,5.0,564,124383
540475,152663,2007-10-21,4.0,6521,81966
126440,66974,2012-11-12,5.0,3,20823
57400,344251,2009-05-11,4.0,3661,80783
29196,96197,2005-02-22,4.0,480,46845
92385,111107,2005-06-01,5.0,2901,75082
323389,48792,2006-07-06,3.0,2517,55004
300948,15364,2006-11-30,5.0,5465,31260
373992,55754,2006-11-09,3.0,6544,8763
50573,24952,2003-08-07,5.0,6030,32792
29196,333497,2011-02-18,5.0,480,70637
209255,115571,2006-02-22,5.0,2107,52210
535633,26030,2009-04-15,4.0,946,22967
60231,346686,2009-03-10,5.0,1493,171472
50969,176608,2009-06-05,5.0,830,119112
9869,100014,2005-01-06,5.0,506,126064
422893,368228,2009-05-27,4.0,484,124780
171790,415600,2010-06-24,5.0,69,120047
430471,44080,2007-07-12,4.0,234,160192
446143,226768,2007-05-11,5.0,27,115589
82616,161227,2006-10-24,5.0,51,73534
580861,87782,2010-05-04,5.0,3172,19297
184723,14828,2005-04-03,5.0,978,137298
227652,459011,2018-03-02,4.0,221,52390
745944,141367,2010-09-19,5.0,19457,67799
683464,38966,2008-08-21,5.0,10797,177884
804550,269019,2011-11-13,3.0,1444,38682
230846,191393,2007-02-09,5.0,10675,114808
908883,335007,2008-12-09,5.0,17677,164410
293566,59779,2010-06-21,5.0,7003,3885
226863,290644,2009-01-08,5.0,267,38649
8688,11811,2002-07-05,5.0,235,107670
696386,12572,2008-08-26,5.0,869,279
128473,505571,2016-10-29,5.0,208,32225
1062253,64138,2009-03-10,5.0,13913,62176
632249,14059,2009-02-11,5.0,775,168038
336339,178416,2006-09-03,5.0,18057,111619
160977,70156,2006-01-01,4.0,169,10551
537937,313811,2011-02-15,5.0,1090,155433
679953,133460,2009-05-05,5.0,496,38204
810787,40983,2010-12-26,4.0,2154,52050
485189,154126,2007-12-07,5.0,3004,174490
57222,443705,2012-04-04,5.0,4,767
144490,272625,2008-04-21,4.0,2327,16557
224088,354840,2011-12-03,5.0,13,59237
17803,89849,2009-08-28,5.0,350,164336
21657,17045,2002-03-12,3.0,11868,9372
237123,103872,2008-02-03,5.0,584,63334
430188,197804,2007-03-02,4.0,3666,107977
222696,60501,2008-04-27,4.0,3746,66637
49312,17186,2002-11-07,4.0,7398,35079
164610,9039,2007-06-04,4.0,1764,126655
61660,307786,2008-06-27,5.0,295,163814
1800127644,17111,2013-10-19,5.0,7580,110190
463202,371031,2009-05-19,5.0,2074,128972
424680,473307,2012-03-02,5.0,94,117159
28346,42288,2003-12-09,4.0,1471,126013
133174,133066,2010-02-16,5.0,164,36833
359936,94991,2009-03-31,5.0,3448,42822
163441,143594,2005-12-08,5.0,4678,46821
690623,415193,2017-12-12,5.0,265,156820
209718,39102,2005-08-15,5.0,4412,166471
29196,45735,2004-03-09,5.0,480,32440
411567,106715,2008-09-22,5.0,3345,145875
306193,170897,2013-04-24,3.0,7708,147768
58619,69173,2011-11-13,5.0,4691,147374
450571,111530,2007-06-09,5.0,686,134724
302961,201513,2007-02-15,5.0,1591,165938
461834,355020,2014-02-05,5.0,143,29222
26711,103443,2007-07-10,5.0,3444,1348
278578,30081,2006-08-28,5.0,58,994
117440,166345,2007-12-15,5.0,1242,103470
328023,218485,2010-11-14,1.0,11903,60430
353579,291079,2008-07-07,5.0,1229,81353
186487,119129,2007-01-27,5.0,2718,111989
424494,113817,2007-09-16,5.0,9186,34884
993604,324785,2010-02-21,5.0,2793,55825
497891,67256,2007-08-02,2.0,6591,55772
88099,315033,2012-03-31,5.0,470,925
472215,261462,2009-12-19,5.0,10824,126273
35701,16177,2004-05-11,5.0,5416,9277
82367,49890,2004-01-08,5.0,1625,88706
1352934,150863,2010-12-12,5.0,5682,37359
56003,301312,2010-05-21,5.0,462,165817
214855,19984,2009-10-20,5.0,936,157308
560491,119340,2011-06-21,5.0,249,80527
255338,95734,2008-05-19,4.0,8,4945
76270,25723,2003-03-11,5.0,3486,98797
30716,41657,2003-02-02,5.0,2593,103018
764521,24306,2010-02-15,5.0,12351,140922
196198,170690,2008-11-19,5.0,2335,51055
157425,413023,2010-03-26,5.0,243,170975
222055,247720,2007-09-28,5.0,2158,92530
128473,337902,2009-11-11,4.0,208,9730
424680,398663,2012-01-01,5.0,94,167225
189616,99156,2009-07-15,5.0,423,4091
56003,310279,2008-06-24,5.0,462,30342
199848,224624,2007-11-27,4.0,564,57987
542881,145180,2010-11-22,5.0,6693,146046
153878,42094,2004-08-16,5.0,4340,37204
298981,37705,2010-08-20,5.0,2536,53953
268955,49534,2007-12-13,5.0,2252,102211
162826,111662,2005-06-06,5.0,348,154034
436959,26230,2007-06-27,5.0,17445,140095
50643,28672,2002-08-07,5.0,2313,175825
169430,261433,2008-07-29,5.0,241,30009
11044,49937,2005-09-01,5.0,3425,80728
719083,235591,2008-09-05,5.0,1795,94630
354540,40118,2008-04-01,5.0,3525,18179
7802,47567,2002-12-16,5.0,1065,117420
425923,72994,2008-04-16,5.0,13783,143153
144490,252294,2008-07-10,5.0,2327,18049
601528,264481,2008-06-01,5.0,170,158899
347822,155485,2013-11-04,5.0,3238,124427
37449,47832,2003-01-05,5.0,275,43693
126440,111709,2009-10-26,5.0,3,143684
212609,159563,2010-04-16,4.0,1618,123743
24928,196677,2010-11-02,5.0,7520,11493
250238,138708,2007-09-29,5.0,847,18551
29063,69372,2004-04-25,5.0,2597,164087
222478,465771,2013-07-23,5.0,97,155625
980780,181603,2008-11-18,0.0,23317,122613
95810,28358,2007-05-16,5.0,277,159719
356127,154884,2006-11-19,5.0,1772,143828
164610,24987,2007-10-06,4.0,1764,37006
129652,13467,2012-02-05,3.0,2204,127852
286209,191772,2006-10-26,5.0,2730,69786
87887,150898,2008-12-28,5.0,21896,77036
161747,21887,2004-09-10,5.0,930,28534
594139,106212,2007-10-24,5.0,2216,13283
443831,28496,2007-03-21,4.0,15956,121006
104433,31750,2013-03-29,5.0,12998,79095
357257,42260,2007-08-14,4.0,7509,37662
283390,195597,2007-04-25,5.0,1128,162833
110905,83203,2005-09-12,5.0,4257,105272
1193707,73756,2009-04-09,5.0,1689,113015
309630,471267,2012-12-03,4.0,2091,129744
579557,37563,2007-09-05,5.0,14551,14230
485329,151120,2009-05-26,4.0,3208,56370
523796,79308,2010-12-07,5.0,3974,105011
2267421,453651,2013-04-20,4.0,9692,40537
76559,60909,2003-08-01,5.0,2943,17186
51089,4285,2010-04-07,5.0,9945,41870
226863,488209,2013-10-21,5.0,267,87918
358095,263889,2009-03-05,4.0,2645,63287
570804,111183,2009-05-05,5.0,291,21882
428644,34245,2008-08-26,5.0,3649,20690
421511,63447,2011-01-31,5.0,587,107994
321999,70637,2008-01-27,4.0,1263,23097
839492,129926,2012-09-21,5.0,1139,19812
1281963,119417,2009-08-22,5.0,10522,16605
80778,122800,2005-05-23,5.0,1318,161284
486718,194993,2010-11-15,5.0,3333,82327
295299,42151,2006-03-19,4.0,9763,6545
44372,47209,2003-01-16,5.0,3658,89607
663171,7595,2008-10-27,5.0,895,22579
364685,224806,2007-06-08,4.0,2547,115249
172467,87894,2007-07-18,5.0,5945,98993
233780,476284,2012-11-21,4.0,5235,175590
445492,79857,2008-01-19,5.0,129,65078
296809,478482,2013-04-03,4.0,456,133144
226417,114923,2011-02-06,0.0,19286,54619
340683,37413,2007-05-22,4.0,4778,946
65955,67181,2004-03-05,4.0,4041,44901
107651,35923,2009-11-16,5.0,2228,8288
558429,317005,2013-06-24,5.0,6462,98799
53932,20193,2011-01-01,5.0,77,146834
689540,46877,2009-01-24,4.0,5384,114402
400708,210251,2014-06-09,4.0,560,93875
539686,140673,2008-02-10,5.0,19,165775
185446,113452,2011-07-04,4.0,1390,8983
20159,49662,2005-11-20,4.0,5254,54628
389431,200044,2007-02-03,3.0,4817,147270
839492,250822,2012-05-19,5.0,1139,111040
187927,258085,2008-09-30,4.0,7375,174433
28636,104086,2005-02-17,5.0,711,97415
317411,242884,2008-01-17,5.0,8889,136080
192849,137262,2006-05-30,5.0,542,161086
27443,187975,2007-06-12,5.0,95,170468
471300,69063,2011-10-21,5.0,908,155752
192581,26902,2005-06-08,5.0,833,1140
1560358,21726,2012-11-08,5.0,13741,175682
176615,23108,2006-06-09,5.0,82,89888
199848,283248,2010-03-28,5.0,564,61472
969592,157068,2008-12-29,5.0,16382,127239
221978,18497,2005-12-22,5.0,15702,84904
768828,355719,2011-03-17,5.0,1027,43894
431716,162387,2008-06-12,5.0,2999,86409
527607,185718,2007-12-03,5.0,176,129352
118191,107072,2011-11-13,5.0,3844,10076
700544,10600,2009-01-13,5.0,24516,157780
320994,167017,2007-01-20,4.0,9897,33931
752343,20352,2008-02-12,4.0,18672,38083
222139,287813,2008-11-06,5.0,1382,12660
407088,277302,2010-08-17,4.0,1312,75764
1677099,410236,2011-10-25,3.0,2114,110134
768828,370892,2009-10-15,5.0,1027,19577
464080,426046,2012-09-22,5.0,498,84927
199020,40647,2015-03-31,5.0,2254,88312
176615,96017,2008-07-06,5.0,82,147216
226863,505293,2013-08-20,5.0,267,99664
266635,298774,2011-03-02,5.0,743,156184
132010,29935,2012-02-19,5.0,7555,99939
406903,73825,2008-05-24,5.0,15230,154916
68460,87782,2005-05-21,5.0,103,19297
278696,51997,2006-10-04,5.0,5616,2756
260911,175079,2012-02-04,5.0,2052,4738
254614,51072,2012-06-02,5.0,551,11789
407338,129533,2007-09-26,5.0,2411,10017
11297,142543,2006-02-10,5.0,358,157668
330545,321267,2008-11-02,5.0,499,113802
27783,256185,2008-01-01,5.0,1709,143051
6512,22348,2002-04-08,4.0,890,156364
227831,42882,2006-07-15,5.0,2841,7911
266635,355608,2012-04-18,5.0,743,87224
1700223,178839,2011-01-06,5.0,8745,67771
254311,80536,2009-10-11,5.0,11810,9325
67899,132232,2005-08-09,5.0,5054,38013
136511,24054,2008-05-31,5.0,5213,136059
837304,18816,2012-01-31,4.0,10105,9677
573325,317072,2011-02-02,5.0,328,128433
353579,234945,2007-06-20,4.0,1229,134255
452940,212342,2008-01-15,5.0,347,170910
115065,107693,2005-06-25,4.0,1329,95012
868673,187638,2011-04-09,5.0,5569,146608
724516,292925,2009-04-09,5.0,71,161996
350938,316331,2014-11-29,5.0,2867,168512
465080,60676,2010-04-24,5.0,3029,75626
936601,135341,2009-11-12,5.0,1824,92926
865936,378244,2009-08-30,5.0,165,142029
424680,175607,2008-11-09,5.0,94,137556
661163,76003,2008-03-07,5.0,12498,46812
93095,36773,2004-03-27,4.0,2341,5881
66246,21960,2007-08-25,5.0,1774,164085
269480,113639,2008-05-10,5.0,734,110179
92886,205230,2007-02-19,3.0,363,53685
124449,121897,2006-09-08,5.0,335,176663
15271,48201,2007-09-02,5.0,4793,89678
55827,36419,2003-07-31,4.0,6875,72742
65502,206349,2009-12-13,4.0,1279,75540
476538,129926,2010-05-08,5.0,18563,19812
29300,174946,2006-08-20,5.0,7723,106506
490843,313325,2014-01-12,5.0,3254,6067
205772,25365,2005-07-29,5.0,13085,69937
218828,16448,2009-04-30,5.0,4084,121003
130663,39785,2005-02-19,5.0,926,95268
182358,60028,2006-01-01,5.0,576,128369
292256,150384,2011-10-13,5.0,5432,6486
840025,258156,2013-05-12,4.0,6204,33965
7802,73939,2006-08-22,5.0,1065,111481
29063,18888,2002-09-30,5.0,2597,91485
664325,144195,2009-06-09,5.0,12705,159785
481092,252218,2007-11-16,4.0,636,136586
231054,60581,2007-06-28,5.0,282,26878
424680,212643,2009-09-24,5.0,94,149318
373349,230112,2009-03-22,5.0,11111,147359
47892,145012,2006-12-07,5.0,305,15480
26278,13416,2003-04-26,5.0,1496,66192
500860,147302,2007-05-16,5.0,2907,177331
137911,18597,2005-08-18,4.0,2231,68033
166642,28148,2008-08-24,5.0,236,127080
179456,24450,2005-02-07,5.0,4915,55115
82161,31130,2004-12-08,5.0,7885,62717
369715,173453,2008-03-07,4.0,260,163626
173314,69173,2007-05-20,5.0,663,147374
2324285,73825,2014-04-30,5.0,181,154916
133174,114684,2006-09-17,5.0,164,108792
61204,18616,2002-12-28,2.0,6031,135575
316453,68520,2007-04-22,5.0,6314,96720
166642,368956,2011-04-30,5.0,236,174449
936601,186933,2008-10-13,5.0,1824,147319
204024,274544,2008-02-08,4.0,349,130158
8688,225856,2007-05-21,4.0,235,35503
86520,78155,2004-04-07,4.0,2813,158358
980012,53133,2008-12-05,4.0,9039,155102
1030581,202023,2012-12-25,4.0,8970,32297
748493,85350,2008-04-24,5.0,22716,54199
169430,271139,2010-01-15,5.0,241,143379
424680,85356,2011-05-15,5.0,94,43639
148715,11266,2005-09-09,5.0,150,136789
886660,46003,2009-04-03,5.0,5037,34331
510313,126086,2008-04-01,5.0,735,51281
362986,11107,2009-02-12,5.0,6912,3814
65720,114956,2009-08-20,5.0,2345,8050
165623,216460,2007-03-18,4.0,3534,23882
126104,86307,2007-10-09,5.0,590,97711
366995,121290,2007-10-27,5.0,2551,120134
5060,116476,2005-03-09,5.0,17,157174
350938,423888,2014-12-22,5.0,2867,23986
237123,286459,2008-11-18,4.0,584,5783
2001436530,141568,2017-09-03,4.0,4473,130416
56680,53864,2004-10-17,5.0,16,121004
1347760,349212,2009-12-20,5.0,14622,41002
56003,294022,2008-04-20,4.0,462,93876
1641273,89204,2010-07-12,5.0,4188,134610
58104,159625,2006-03-30,5.0,319,100219
1488517,49200,2013-09-10,5.0,3972,113716
498271,410609,2011-09-17,5.0,245,62683
1554576,30165,2010-02-16,5.0,15587,165343
1404393,69223,2009-10-04,4.0,2126,43766
20754,18005,2003-10-23,5.0,1239,26092
542159,102463,2011-09-18,5.0,175,109534
160974,64070,2007-08-30,5.0,369,174747
398275,332414,2009-03-26,4.0,327,82535
1365121,384521,2009-08-27,5.0,12246,118086
457661,27208,2007-05-24,5.0,3051,99787
53959,181498,2007-02-19,5.0,310,51142
798181,324282,2009-12-01,4.0,2880,24121
601528,63803,2010-04-04,5.0,170,177509
2001453193,247544,2017-08-06,0.0,4083,150672
177443,124586,2006-04-10,5.0,2237,63243
9717,204468,2008-04-15,5.0,4773,17500
280271,274812,2008-12-05,5.0,55,149654
851191,29823,2009-03-31,5.0,4581,38306
197023,244159,2008-09-27,5.0,455,6068
145547,26766,2009-09-28,5.0,23808,82257
328909,108651,2007-11-25,5.0,1816,139655
157425,176902,2006-07-19,5.0,243,134109
125388,205671,2008-03-16,5.0,105,176737
1098997,360528,2012-04-30,3.0,9687,48013
137911,101424,2005-07-29,5.0,2231,110433
960709,340598,2010-01-22,0.0,7549,58053
140008,62368,2011-06-29,4.0,1557,23343
133174,135855,2005-09-25,5.0,164,162258
942456,155018,2010-08-21,5.0,9288,6061
42682,15072,2002-11-18,5.0,12970,107197
1924549,266161,2012-09-16,5.0,18667,158071
573325,414206,2010-12-31,5.0,328,15463
50509,399402,2011-10-29,4.0,922,177324
