user_id,book_id,rating
39334,96,5
25153,27,5
48934,3139,5
1786,297,5
37239,2102,3
11084,2116,5
49850,1100,3
45447,1971,5
25323,547,4
2774,170,2
697,105,3
50526,2505,4
19213,8018,3
11846,264,4
21547,2843,4
39203,1693,4
44777,3085,4
31252,1404,4
44253,791,4
12898,665,5
28458,454,5
49970,141,5
48541,2369,4
13191,8456,5
51922,835,4
8261,8359,3
32408,523,4
41457,3451,4
22091,762,4
44785,977,3
26760,3713,3
50845,4995,4
3775,9439,4
3531,801,3
25978,29,3
4710,3100,3
13354,3681,3
3102,1,4
17722,25,5
33323,3053,4
22475,7,5
18206,1052,4
16480,1000,4
50404,3451,4
26715,7262,4
37384,2155,5
51383,148,4
45921,129,4
35040,1727,5
44602,33,5
14336,138,5
29182,2382,5
15250,1835,5
41051,2523,4
27375,90,4
34631,33,5
10390,7014,4
42370,97,3
49530,6,3
34763,1534,4
15576,3211,4
33305,29,5
41904,15,5
11040,3724,3
27073,98,4
48555,1801,4
4149,2455,3
15831,63,4
4925,8678,4
48868,8595,3
20524,6102,3
12434,733,4
16087,35,5
45602,7192,4
22658,42,4
12938,7,4
40660,9778,4
7967,3642,1
44331,251,5
30885,7528,5
8371,5006,3
34640,256,2
31880,3042,4
35130,8730,5
32464,1252,5
19442,2196,4
14597,69,5
26095,352,4
6285,320,4
31419,885,2
49530,2496,4
23761,759,4
49221,1588,5
51399,185,4
12016,3477,5
31552,354,3
27039,6793,4
38971,319,4
38170,1002,2
36149,1692,4
1701,467,4
13087,382,3
16640,1873,4
21283,2502,4
33697,1137,3
14984,1369,5
2894,1482,4
39299,7195,5
14082,3871,5
33096,62,4
31936,398,3
29770,4646,5
36656,6100,5
52393,3504,4
8612,523,5
12300,11,5
1985,4604,1
422,11,5
40453,490,5
48971,3021,5
2824,1222,3
18531,9287,3
27884,2088,5
22206,81,4
41271,4386,4
30993,56,4
40424,436,3
11090,11,3
47696,2106,4
24278,371,5
27317,57,5
31642,243,4
3117,815,3
48556,6144,4
29785,172,3
15775,60,2
27163,17,4
52805,3657,5
36324,28,4
44638,613,5
34838,1555,2
36037,383,3
5080,264,2
23112,50,3
24281,1064,4
47407,901,4
174,5478,1
28422,49,1
9181,1646,4
52455,179,5
13208,33,5
41922,3783,4
14242,39,4
39587,121,3
18606,1,2
2209,32,3
50185,225,4
41368,739,4
8878,2863,4
40255,1599,4
23310,1395,1
42992,2623,4
3629,62,4
3859,1092,2
37459,349,5
11645,1785,4
10296,1,5
3884,2352,3
9422,171,4
11209,696,5
45067,183,4
1368,495,2
22674,1130,5
51837,4804,3
35030,661,5
3432,1807,2
2929,2,5
2813,5288,2
17489,3738,4
13307,928,5
37877,2864,4
3402,354,4
13166,5141,4
41369,1002,5
13897,8655,3
39871,2328,5
26875,1056,4
43915,6506,4
30674,1347,4
6634,959,4
30187,87,4
23074,39,5
48623,87,5
22172,112,3
33609,2993,4
18530,7344,5
42244,1628,4
15302,2516,4
12834,74,4
50010,3,4
7900,618,5
26825,573,4
13192,260,4
44418,5063,4
5704,2824,4
42237,10,2
28755,7680,5
26630,4052,3
669,124,4
36351,715,4
40126,9105,2
39609,544,5
17333,76,4
39330,2311,4
24244,84,4
9983,4494,4
9691,38,3
34430,683,3
23885,5568,4
26858,466,5
28057,3023,5
50178,1204,4
32589,326,5
35785,1292,4
22718,5609,3
2445,436,2
23148,125,5
22992,644,4
96,2039,3
31205,5026,4
32080,5643,5
8905,113,3
33791,136,4
23949,8334,3
17953,1578,4
20872,65,4
2285,241,3
52044,4970,5
34214,9412,5
45540,4439,4
32993,60,2
37840,2,3
44537,236,5
25641,3516,3
389,828,3
35652,1892,2
22382,472,5
21331,352,4
51400,4378,4
33069,1156,4
46989,22,5
23327,839,4
9032,1640,3
46862,930,4
29613,17,5
26489,1435,5
34352,1893,4
15715,4658,4
17504,2209,5
40991,770,3
40977,833,3
47314,1808,5
21081,79,4
24510,1969,4
43450,30,3
30915,6564,4
17435,21,5
40137,654,5
5847,666,4
48165,997,3
8743,177,3
7955,994,4
40251,102,5
2262,138,4
7973,2037,5
32460,1069,5
52779,1089,4
23175,3161,4
44691,713,5
7762,5013,3
16227,258,1
29401,63,3
18708,2702,4
4532,99,5
37600,4844,2
46935,413,3
8986,4372,4
49013,208,5
28538,646,4
28616,8974,4
17554,99,1
22492,457,1
41403,211,4
29153,21,3
6683,106,4
35636,109,4
30411,1486,4
35687,6204,3
15240,321,3
35827,42,5
51260,671,3
36459,2571,5
42429,934,2
34382,3372,4
34902,1341,5
13025,1590,5
50032,549,3
12585,61,3
34418,3299,3
5434,7703,4
12061,48,4
30195,3511,3
37772,9444,4
37746,400,3
23895,175,5
1352,646,3
34899,224,4
44343,160,5
29264,621,5
34797,1757,4
25384,814,4
40454,3221,4
48070,252,4
3016,121,1
46972,63,5
28513,3732,4
616,353,4
40023,751,5
18859,72,5
30496,7529,5
12001,3904,4
46047,1438,1
36133,695,4
22137,2792,4
38720,289,5
24771,18,4
25025,1045,5
33400,124,5
25101,732,5
6721,1768,2
52325,1575,3
7904,85,4
24485,2070,5
40490,540,5
8936,31,4
29217,319,4
2378,10,4
36962,26,4
16579,3104,3
3401,1,5
26202,48,4
2304,63,2
29835,2955,5
50154,891,4
44752,1086,4
51701,8511,2
27477,3699,3
14407,3507,3
1689,6389,4
34661,346,4
33367,8577,5
47651,480,5
8977,2568,5
11235,6,4
10872,1832,4
4136,1651,4
28598,634,5
19162,376,3
38556,53,4
35795,294,3
16555,996,5
22395,110,5
45774,8050,5
3189,6216,1
41755,2203,5
22078,1391,4
50686,1932,5
20215,110,5
12598,172,5
22826,1607,5
35334,476,5
10657,4599,4
48124,2156,3
15126,6497,4
30159,5606,5
40935,6260,4
10402,157,4
9843,95,5
13055,3265,5
11440,3862,4
36621,419,5
7784,712,5
46394,1670,3
43271,127,4
2618,3239,3
50631,30,4
6126,116,4
43524,473,4
52411,1811,4
36042,6044,3
31757,166,5
42007,408,3
36218,4616,4
19501,6036,5
27934,353,5
7634,1975,3
9606,1269,4
5447,3052,5
44858,329,1
52538,56,5
22012,8870,5
25081,8773,5
7729,8318,4
31782,1767,3
33665,1598,5
48829,67,5
29865,7591,2
13269,2811,4
10481,5861,5
50972,392,3
2543,1757,4
6446,63,4
4473,177,5
51316,30,3
42443,329,4
50678,3076,3
37194,1396,4
24902,488,5
41650,3,3
20361,6730,4
12100,1820,5
51590,621,4
36784,16,3
21361,5643,5
22695,687,4
45911,285,3
3979,825,3
7660,2455,3
48392,3926,4
5560,12,4
3190,530,5
13134,642,2
17256,287,5
46753,5461,5
4426,9852,4
25515,78,5
51578,4321,4
47775,879,5
31512,1279,4
2016,188,2
18997,1139,5
30073,8960,4
39574,3699,5
10554,9022,4
44480,122,4
19178,64,4
2811,1067,5
22044,91,5
40799,2251,5
7652,2157,4
17985,2024,5
47792,13,4
24018,9206,4
37238,1581,5
21600,3,4
46943,35,4
22011,7992,3
30056,1013,4
35812,415,5
49148,2498,3
13597,359,5
18999,1067,4
20445,461,3
42608,2601,5
6887,110,5
18927,294,5
13683,781,4
45709,5546,3
31509,1636,3
50249,472,4
33772,1049,3
40304,4677,4
9941,51,1
21262,196,5
5106,1681,4
6694,757,5
43227,8916,3
24276,16,5
16658,9560,4
51641,282,5
23868,6504,3
28502,696,4
16033,576,4
33889,46,4
24647,130,3
16539,7102,3
24557,286,4
45499,9113,3
3363,819,3
43727,1155,3
51704,9892,5
23320,332,3
46866,95,4
21813,357,4
17107,1946,5
2286,327,3
8614,205,5
4292,1334,5
26099,381,4
13195,959,1
45300,858,5
44141,93,5
36430,59,5
3330,65,2
35934,7941,5
38446,67,2
2250,131,3
7458,745,2
37454,477,3
29633,409,3
22819,3608,4
42078,72,5
26979,311,5
25049,5701,5
32036,1414,4
24677,2884,4
14749,7,3
24308,2616,3
28890,512,5
42606,101,2
42561,304,3
15919,2179,3
31646,388,4
44225,334,5
34365,5259,5
25346,540,3
4600,4260,4
21732,606,3
3565,72,3
45670,785,5
32476,3116,4
27550,29,2
47576,485,3
27634,5072,3
47429,648,5
13279,1501,3
45714,86,5
41320,1439,4
12557,71,5
14430,2897,4
44697,1700,3
7640,1598,3
23727,1288,5
2188,358,5
11583,531,3
43253,9482,5
14081,371,5
12803,2709,3
18704,268,2
40446,319,3
45190,90,3
53364,1515,5
42477,24,4
19608,1346,5
30666,189,2
22544,5,3
34324,2561,3
30072,3089,5
32759,373,4
2904,389,1
43351,6472,5
4889,1561,4
6695,452,4
26754,108,3
5955,375,4
2939,5286,4
48351,419,4
47450,9317,4
27859,3754,3
42550,599,4
32916,6291,4
37815,3,3
23664,63,4
23988,8696,5
20905,626,4
52158,151,5
35369,691,5
3441,948,3
6775,4815,4
21127,248,4
5468,519,4
8494,5374,4
25694,5515,4
32001,39,5
32120,62,3
21537,4656,3
13331,645,3
28393,9189,4
46762,353,2
40267,3498,5
44096,168,5
47011,28,2
27267,955,5
21480,2230,5
39083,3001,2
27395,4,5
23913,1439,3
30308,1865,3
8441,2088,4
35692,4412,4
33768,191,3
17270,6263,4
8216,377,3
38612,2179,3
31327,1209,4
12058,911,2
5098,2552,5
47316,4135,4
14982,5292,4
31704,46,5
18286,2833,5
11073,2208,2
26149,4939,3
28859,388,4
43820,4951,3
1767,1053,4
25727,27,5
40164,3985,4
44352,17,4
3215,421,5
5967,1394,4
49944,98,4
49290,2734,5
36108,1815,4
13879,704,5
32988,2203,3
28304,4585,4
974,528,4
7630,113,2
48217,718,4
15988,32,4
17047,91,4
37390,1156,2
16562,6317,3
7069,205,5
38199,106,2
1323,1124,4
41499,177,5
24998,613,3
52940,6564,5
41285,8771,3
48950,748,3
30443,309,3
22806,747,5
302,247,3
43340,9371,5
37075,67,1
39307,165,4
20503,651,2
28387,501,3
51065,1201,4
44824,328,5
10972,1305,3
21806,930,4
52525,1300,5
22269,551,5
46712,173,5
16049,2,5
42592,217,3
23414,2349,4
44619,13,5
7082,3600,4
45132,3,4
17314,1178,3
42118,937,4
47021,9458,4
10970,1096,5
47462,24,5
38205,1591,5
35099,2064,5
25794,794,5
49027,150,4
17012,826,5
51341,8643,5
50092,1834,4
9583,6267,2
39892,628,4
14943,100,5
20539,14,5
34570,1027,4
6756,101,4
13857,155,5
2139,1595,3
18715,3545,4
7559,195,3
42406,432,5
17719,80,3
42209,1333,5
9445,3237,3
22850,6240,4
22858,3653,2
3762,195,5
6529,510,4
21987,26,4
7424,1205,5
25465,812,4
22671,5594,5
15282,244,3
636,646,5
28515,11,4
30259,910,3
32876,79,5
2758,2872,4
35212,106,5
9233,2301,5
44986,4434,2
21143,370,4
44010,298,5
51220,1798,4
9937,2644,5
6205,3122,5
30813,5245,5
41765,4637,3
24242,562,5
174,1544,4
25516,15,5
2433,1752,3
28999,5942,3
7200,1714,4
52825,1384,3
38398,866,5
26924,81,5
12915,8441,5
39399,662,5
10079,88,3
11219,1152,4
43862,279,5
23875,117,4
52020,991,3
40903,2463,3
49779,347,2
47551,4647,3
4402,161,5
23655,8560,3
51262,28,4
22311,698,5
4501,2844,4
17303,4539,5
33899,8951,5
38050,4701,3
30925,48,4
38767,8449,4
31815,1820,2
52195,8597,3
31022,409,5
3344,2980,4
40810,3321,3
32369,65,5
28862,1359,4
3877,73,5
36697,2041,3
27125,354,3
9164,4690,5
41876,597,4
12667,5810,4
22524,6978,3
36,2051,4
49392,5052,5
35962,9,5
30736,1762,3
12732,379,5
37760,31,5
42012,83,3
25680,3121,5
39233,2916,5
43645,6798,5
3291,5993,3
49518,3284,3
7938,16,4
15539,161,5
15767,2501,5
22017,3370,4
32032,3256,5
4940,50,4
185,7,5
24695,441,5
15118,3824,5
39080,1919,4
18175,3048,4
28905,903,4
23670,42,3
33067,7690,4
31658,8232,4
7758,1201,4
19422,8261,5
46567,226,3
30346,2038,3
36566,199,3
20747,9537,4
8215,120,5
10860,28,4
41859,9464,4
30929,176,5
6380,5754,5
301,6440,2
32254,94,3
49578,2155,5
14927,538,4
39428,4742,5
20549,3098,4
1914,172,3
10662,18,3
32963,54,4
4732,184,5
45252,1173,3
27658,390,4
51701,4267,3
27857,1441,5
46760,7572,5
23528,505,1
23794,1268,3
13496,5313,5
2821,35,5
30182,8352,5
16284,305,2
3386,119,5
19840,366,4
43760,245,3
11005,399,3
29678,6987,3
51257,1559,5
37532,66,5
10676,2887,3
42331,369,3
37410,5588,5
587,1200,4
37953,48,4
25009,1741,3
32342,757,5
50909,1149,4
51668,3695,4
39650,2452,4
36728,695,4
18133,76,4
52630,2039,5
17039,262,5
20138,791,5
35541,437,4
28313,3078,5
33648,27,5
6770,234,4
6019,9639,3
23029,90,5
3687,82,4
46570,2283,4
26242,2408,4
46561,858,5
4841,326,4
20343,1721,3
34139,352,4
17362,2353,3
21041,621,4
30038,55,4
6733,1079,3
1260,372,3
50512,45,5
27244,1313,5
14182,82,4
51480,3641,1
12075,155,5
8254,1061,5
20953,2002,4
38569,258,4
31161,1561,4
23940,26,4
14370,70,4
41684,5512,5
31789,8873,4
42113,611,5
25950,1028,2
31400,386,5
9457,181,4
5346,8853,4
37826,6164,2
41585,285,4
22792,2641,4
15590,127,2
29867,16,5
33942,7298,5
15459,39,2
31144,61,5
6121,672,3
28359,3150,4
1634,36,4
53374,2417,4
20688,2425,4
20826,48,4
52275,110,4
25427,139,4
9139,56,3
10751,508,4
41309,4914,3
7999,997,3
6305,554,3
30146,1634,5
20784,121,2
21062,1152,4
36744,1823,3
6329,848,2
49583,301,2
37388,8988,3
14290,5856,4
24019,3617,3
44429,2120,4
2246,20,4
30862,1944,3
48003,1789,3
41642,1526,3
50041,8831,4
19868,142,4
6044,4194,3
3315,28,1
50296,8358,3
972,414,4
40408,46,4
22633,114,3
49256,381,4
17401,3138,4
28923,878,4
16004,294,5
11652,427,3
49643,943,5
6873,654,3
34662,9,3
146,291,4
18576,129,3
1645,9928,5
17096,666,4
7778,183,4
48743,7217,5
22835,4333,4
20435,2,4
34689,293,3
10790,752,5
23600,6188,4
27193,3182,4
43958,478,3
9665,3562,5
35847,125,5
35699,163,4
7411,444,5
40051,3038,4
12326,5,5
25555,6387,2
42538,341,4
26925,46,5
29391,1956,3
12930,1075,3
26805,1277,3
10456,5190,4
49539,9964,5
34717,151,5
18931,3501,3
23677,15,4
9912,999,3
37416,8009,5
12833,126,5
10757,399,4
29283,2,5
4071,590,3
35975,22,5
12204,3773,4
4652,6956,5
7984,2610,3
16710,110,4
46838,120,3
33841,5615,3
3563,7866,4
30850,2889,5
38999,2121,4
20032,388,5
1864,1952,3
5177,1728,2
30991,3213,4
3592,59,5
3790,950,4
36670,854,3
29042,1213,3
6631,2303,3
41,214,5
43824,71,3
17298,92,4
15808,4,3
19667,2,5
48787,879,5
2281,361,2
48871,576,3
34887,4546,4
14328,234,5
45700,6010,4
25370,211,5
11120,942,4
36890,7537,5
9366,4797,5
25776,2384,4
27213,2056,3
35624,219,3
5425,148,5
15574,4836,5
33723,16,5
48940,2204,4
41154,3470,5
10830,3464,4
38794,322,1
48879,1022,5
11453,187,4
31028,3714,3
3573,4,5
12355,7286,4
44272,5079,4
19173,98,3
43091,4577,5
44515,341,4
34029,861,5
25795,2248,4
24847,402,5
40410,323,4
23787,97,4
3136,98,3
27279,1567,2
11853,5631,5
7388,1150,4
52322,516,4
37327,69,3
53029,1724,4
21624,2429,4
3390,2190,4
12423,2710,3
45614,102,5
15992,5357,3
1124,150,4
2100,371,4
30178,2201,1
7142,39,3
27765,278,4
907,2597,4
40109,4186,3
49766,72,4
35550,3306,4
12049,100,3
24354,205,3
52081,4,5
6484,3,3
21878,1112,3
21363,4859,4
13725,459,4
26998,2069,4
47478,628,2
29325,501,4
6616,304,5
14035,6526,5
35658,619,4
33766,850,4
15417,1740,4
16744,93,3
26101,6660,4
638,5385,5
2768,17,4
15021,5525,2
21033,201,1
38070,7013,4
46872,1133,3
50100,6964,2
8344,448,2
44028,9,2
45204,723,5
44359,3716,3
6310,1859,5
4137,1332,3
8064,92,4
40457,862,4
48325,24,5
52519,2,5
41461,637,4
11992,447,5
21987,4,5
5005,7390,5
49209,851,1
37371,3775,4
4959,38,3
4977,141,5
15852,8995,5
16508,34,4
17557,2604,3
32484,805,5
8636,564,5
10836,19,5
52860,2301,4
21101,175,4
47526,76,2
52439,459,5
35956,4228,5
30496,594,5
14709,3549,4
28849,7320,5
15543,1414,4
29235,113,5
51139,24,5
10624,2745,5
46927,9,5
43452,3655,4
14397,9712,4
34153,129,4
38015,86,4
24220,2388,4
34601,2699,3
20185,3530,2
8581,757,5
19464,100,4
38720,158,3
6861,117,5
27669,7861,3
15486,375,4
36003,33,4
51651,22,4
36758,2276,5
34427,2760,4
24000,371,5
20856,69,4
38741,120,5
46329,156,4
3489,86,4
10286,700,4
42988,3203,4
19875,146,3
24867,358,5
18506,851,4
4342,2657,5
10028,14,4
5359,485,5
49702,326,4
22782,177,5
41362,8665,1
14202,10,3
7264,1467,5
23991,4353,2
53375,41,5
27467,9867,5
18984,1179,5
18752,51,3
29070,275,4
16992,13,4
11536,2232,3
8974,251,4
16426,2354,3
10102,2518,4
41346,1351,4
19469,1426,5
32111,2888,3
21714,562,5
39240,76,5
22862,3456,3
7834,2064,5
12301,2664,3
16953,697,5
43325,528,5
41059,296,4
52478,138,5
45943,23,5
19314,1342,5
51346,364,5
46195,21,4
40709,25,5
3986,2470,5
5743,4172,3
4910,1039,3
44553,298,5
16466,405,5
30404,108,2
26254,1455,5
36644,72,4
33446,51,4
47438,9644,4
1952,328,4
43862,3704,3
9228,69,3
18864,1467,5
50242,1098,4
33020,584,4
16790,5860,4
43036,2772,5
44645,105,2
9168,1661,5
31095,4222,2
5147,1578,5
8347,6,5
48065,34,4
18335,3990,3
32845,332,3
14849,748,5
14028,387,4
7217,493,3
36194,8177,3
3730,57,1
32320,1253,5
45359,9285,5
35907,208,5
12906,5,5
18709,1293,3
23968,78,5
49985,2569,4
944,8167,3
794,6140,5
45452,3720,5
5023,1332,3
31165,8782,4
49609,6872,5
12706,416,3
27619,47,5
2884,3844,5
7420,1128,4
10626,754,3
14260,2033,4
35516,9663,4
30590,24,4
39328,899,4
14581,49,3
29112,368,1
41660,62,3
27873,2568,4
39845,3747,3
52839,1248,5
52992,2295,5
14182,1257,5
24752,494,5
1548,2546,3
35340,229,2
43580,6683,4
19589,226,4
45727,8502,5
24835,243,4
43030,2431,4
48735,334,4
24906,118,4
17553,100,2
50886,1264,4
10944,97,4
44262,68,5
30445,37,4
8492,4,5
53346,177,5
20155,105,2
40606,2780,5
4670,7737,3
42441,2173,3
39018,1266,5
34325,219,3
40886,654,3
33109,2450,5
3104,427,5
44692,155,4
4171,779,5
32479,2850,3
40743,6526,4
13345,2427,4
16597,851,5
12327,29,4
189,1423,3
22945,9175,5
35740,6624,3
27148,10,2
21323,1167,3
30183,268,3
32932,8,4
14238,511,1
37063,4594,4
20885,337,5
4570,74,3
53397,9166,4
1821,2229,3
13549,1663,5
20411,6939,5
14587,454,4
47241,14,5
37887,910,4
34606,5328,3
45976,3878,5
50928,3121,4
40031,1635,4
46472,1420,5
37118,6663,5
2996,49,1
13603,1739,1
49497,9469,5
16216,7,4
8661,3522,5
39961,2916,5
30049,3972,5
1510,236,4
22301,707,4
31479,6043,4
41213,2196,5
48927,1333,5
4893,681,4
15250,132,5
22050,1755,3
21901,379,4
20778,963,4
51927,494,5
52960,370,4
8996,29,5
49538,1764,5
12488,271,3
34137,552,5
48990,3777,4
18150,2940,5
25813,7396,3
4964,1364,4
43007,251,4
4944,1975,4
20221,25,4
21136,2074,4
47939,678,5
27024,20,3
26561,21,5
32732,9790,3
35626,985,3
45551,7090,3
3312,46,3
36247,20,3
10200,122,3
49755,296,4
2758,40,4
53327,826,4
40917,1541,5
36390,2287,3
50707,228,4
33151,373,5
42077,7,5
36277,14,3
33294,726,3
13339,70,4
13743,411,4
3461,389,5
16562,485,5
33667,4003,5
27079,116,5
7834,37,5
27510,349,5
51155,1,4
50632,2299,5
6792,1121,3
29242,119,5
15844,20,5
26318,108,4
5009,2188,5
35722,1,5
28255,6006,5
3430,3156,5
9628,577,3
51075,7670,5
10316,8452,4
30811,6,4
10537,5198,3
24603,116,4
11808,4914,3
45233,1069,5
31591,605,3
21946,1375,5
4344,335,4
12389,51,3
8024,99,4
49879,292,5
15017,678,5
14986,530,3
11467,4373,4
26391,1763,3
47211,2810,4
42399,56,5
4166,285,4
3205,334,3
22377,105,1
12501,1092,4
30008,168,5
36982,4138,4
42786,279,2
1061,106,4
1544,11,4
40276,1044,5
44482,7854,5
7634,804,3
13694,71,5
27343,596,3
31924,725,5
22843,602,5
18316,58,4
4489,5354,3
45671,2270,3
33216,728,3
51249,1176,5
43048,3750,3
19771,5072,5
48922,567,4
3569,1367,5
26982,7609,2
46864,4302,3
5802,216,2
36613,2158,4
20775,6861,3
18786,57,4
13363,1578,3
23790,466,5
51711,2301,5
31729,497,4
42832,6942,4
36792,353,4
49374,155,4
16931,52,4
21213,338,5
29581,3850,3
24988,939,3
17457,129,5
1950,2079,4
12,2823,4
5018,499,1
29106,7788,5
37525,4029,5
16351,4651,5
14201,5064,2
29284,1302,4
16211,1585,5
45716,1431,4
23696,335,1
15254,2403,4
22254,878,5
52396,1411,3
39534,6321,4
22400,321,2
4941,9995,4
51972,1888,5
17371,6380,5
49609,4066,4
10070,216,4
22322,8823,5
6631,732,2
15452,716,3
12315,7162,5
3478,4504,4
17528,663,4
24376,54,4
7663,74,4
28580,1385,5
31639,384,5
26166,7297,2
26254,76,4
49211,9,5
6935,7198,1
41380,119,2
30659,5539,2
17841,39,4
35008,132,5
6666,37,4
12366,869,4
47595,179,4
52201,1573,5
37267,39,4
53056,8272,5
7929,8225,1
18482,1773,2
35596,3516,5
12219,24,5
14442,4127,4
29121,2677,4
17755,178,3
46762,884,3
1678,3515,3
8034,1281,4
52908,3402,4
46890,190,3
27464,4921,5
36115,2177,3
24829,2163,5
29116,9907,3
13656,8986,1
44448,3474,4
32037,3926,5
49671,226,5
3001,125,3
17872,1360,3
40556,1543,3
40461,204,4
30902,2376,2
24840,693,5
40313,632,4
17846,2439,4
16895,453,3
47288,199,2
19874,8,5
7638,9317,4
3025,690,5
39812,33,2
13893,457,2
38294,1754,5
21559,2915,5
17741,311,5
33436,2279,4
19260,69,3
33113,199,4
21125,67,5
36496,7878,5
17120,160,5
25022,1234,3
41100,5218,5
18449,3317,3
22038,368,5
14173,5668,3
40823,248,4
19246,282,4
2039,560,4
47378,4586,4
39173,993,3
16130,906,4
22071,4774,2
8768,1844,4
2378,71,4
35421,2272,3
46445,2271,5
46597,137,4
19218,512,4
23721,7150,5
50140,110,5
42232,5,3
20787,1386,5
25353,1594,4
49019,2398,4
26601,2765,5
46323,606,5
3706,3880,5
37108,1990,3
16752,155,4
51543,6551,4
51761,51,2
37100,2,5
39913,5679,5
53271,2529,5
45270,5,4
38900,7728,2
39551,711,2
4133,633,4
43147,444,4
11895,4545,4
32592,1655,4
35505,1326,5
10384,5133,3
42555,1191,4
1060,2621,3
25150,6228,5
16211,5965,4
7880,5792,3
49683,742,4
11631,1305,5
2839,72,3
44916,1358,5
32493,1722,5
41654,461,2
34297,6100,3
42368,361,5
42002,2822,5
15685,1670,3
10145,1526,2
14027,73,5
3361,562,5
37630,45,5
37737,6175,5
42255,280,4
18743,161,3
10236,2604,4
31831,2424,2
11028,4659,3
3209,69,3
8987,1742,4
30499,9921,3
29823,3326,4
1975,3425,3
44583,5103,2
39375,940,4
17771,4370,3
50104,2727,5
15354,4490,4
16367,4629,2
19997,53,1
22501,34,4
46605,1922,5
17818,3232,4
4,373,4
35819,205,3
43076,34,5
8761,105,2
38627,26,5
6996,9472,3
30879,219,4
29518,4711,5
13011,1620,3
5136,493,4
6740,530,5
30827,3511,4
42632,2034,4
4149,265,5
40266,1922,3
12262,8018,4
31376,738,4
8503,45,4
14747,3772,5
16491,982,3
31002,365,2
43041,1391,5
6515,264,4
20012,1348,3
47803,2978,2
614,935,4
7773,2760,5
11328,88,4
36160,5591,3
13087,2282,5
40775,1033,4
40372,2454,5
32870,7,4
3032,2300,5
676,172,4
33763,3231,4
31392,245,3
6903,194,2
16275,631,3
11748,1035,5
32747,2301,4
19781,149,4
2097,346,3
21610,748,5
8623,5852,4
9437,2487,2
46439,5603,4
4544,2631,4
40025,1918,4
35880,3412,4
11765,83,3
49696,247,4
36353,21,3
6917,1714,5
23599,3573,3
53031,8947,3
2361,176,4
22916,248,2
1155,489,2
22666,70,4
13918,289,4
11399,338,5
43486,9076,3
24625,733,4
28405,5993,4
21505,544,4
15486,3565,5
44588,1960,3
41462,5415,5
24175,466,4
2291,8215,2
20378,987,5
52906,590,4
19651,409,5
22790,17,3
143,3791,3
25686,136,4
10056,161,4
14368,9,3
8879,37,5
45803,17,4
38867,8070,4
21315,311,4
21467,1416,5
46409,5025,5
40617,1177,2
5294,6767,4
11680,2580,5
50300,391,5
32020,543,5
47978,5042,5
479,101,4
47024,109,4
9995,986,5
20862,5680,5
8022,6123,5
30344,8081,5
20473,275,3
15949,839,4
13321,7447,4
52315,1418,5
11271,60,4
38203,2503,2
19712,455,3
146,45,4
5932,895,4
5364,5326,3
1791,290,3
47172,4474,4
16054,471,5
30338,116,3
35200,2342,3
23977,1691,4
37814,4822,5
53352,2755,3
21571,6728,5
29743,2083,4
30602,4428,4
33789,1051,1
48559,144,4
2596,285,4
38487,792,4
37506,4008,1
24960,3264,2
29955,4323,5
1731,410,4
21045,17,5
38695,726,5
33890,2924,3
15662,2860,4
30128,3868,5
32716,788,5
31491,102,5
27674,31,4
48179,1971,4
27058,7924,3
4523,2355,3
16253,3,4
25230,2263,3
35190,622,3
15468,1139,5
11925,1797,4
25633,3530,5
34740,186,4
49249,345,4
52240,296,5
35468,113,3
10231,15,5
26029,1000,5
21013,1888,3
53077,2333,4
9289,77,4
3161,14,2
15258,8714,3
7180,452,4
49206,432,5
9267,58,3
43388,7079,5
5969,8373,4
15915,2016,5
32904,6098,4
31926,1835,4
10591,806,2
5227,5107,3
7431,969,2
14756,3683,3
48623,6906,3
47090,3653,5
15115,234,3
47844,3771,5
4197,3452,4
27582,1425,4
26056,816,5
675,874,4
39951,9628,3
28781,7927,3
46575,203,4
13845,20,3
7517,112,4
24521,296,4
29946,446,3
10341,165,4
24352,4921,3
48432,1607,5
33424,1147,4
2757,252,3
18625,5,4
31872,2169,3
6291,7698,4
11062,1094,3
12213,687,4
27104,1447,2
6459,1993,5
53177,96,3
52506,774,3
13000,93,4
15761,612,4
7112,9352,4
24354,2510,5
24238,8388,5
51072,2884,5
24593,11,3
50926,1071,3
16304,4967,2
20270,427,5
6608,3933,5
20541,7,5
3208,8029,5
24290,61,3
43384,196,5
49897,203,5
7544,5774,3
7516,9136,3
41646,104,5
17537,549,5
34609,4155,4
10599,1195,3
42742,4029,5
45006,1671,4
4949,3962,3
37001,8077,5
18669,497,4
41502,1410,5
7470,9298,4
31619,320,3
19569,12,4
39733,4917,4
25597,79,2
43154,230,4
31117,465,5
25124,1008,4
48482,36,3
881,2288,4
7532,68,3
21378,6914,5
30919,6477,5
51890,2142,5
44853,1250,4
2947,934,4
13888,15,3
17712,5808,3
26,3219,4
43082,3195,4
822,145,2
13126,148,5
43341,658,5
35284,1031,5
31242,8190,2
7825,4,4
13559,450,5
10187,129,5
13580,5114,5
11542,9882,2
2321,85,1
18776,3927,5
11541,132,2
24399,205,3
43334,486,5
26172,814,4
16998,11,5
46772,270,3
50375,447,4
16176,171,3
29556,115,3
1567,558,3
1512,92,4
40389,326,4
3624,826,4
8813,401,5
13013,233,2
48124,2116,5
51859,358,4
23933,21,4
12658,356,3
27352,2735,4
23359,923,3
51283,1187,4
2519,148,5
2068,3788,4
2055,92,3
