movieId,title,genres,movie_url,rating
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,https://www.imdb.com/title/tt0104040/,2.8
3271,Of Mice and Men (1992),Drama,https://www.imdb.com/title/tt0105046/,3.7
3272,Bad Lieutenant (1992),Crime|Drama,https://www.imdb.com/title/tt0103759/,3.4
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,https://www.imdb.com/title/tt0134084/,2.7
3274,Single White Female (1992),Drama|Thriller,https://www.imdb.com/title/tt0105414/,3.4
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,https://www.imdb.com/title/tt0144117/,4.2
3276,Gun Shy (2000),Comedy,https://www.imdb.com/title/tt0171356/,1.0
3280,"Baby, The (1973)",Horror,https://www.imdb.com/title/tt0069754/,1.5
3281,"Brandon Teena Story, The (1998)",Documentary,https://www.imdb.com/title/tt0144801/,2.0
3283,Minnie and Moskowitz (1971),Action,https://www.imdb.com/title/tt0067433/,3.2
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,https://www.imdb.com/title/tt0067848/,3.0
3285,"Beach, The (2000)",Adventure|Drama,https://www.imdb.com/title/tt0163978/,3.1
3286,Snow Day (2000),Comedy,https://www.imdb.com/title/tt0184907/,2.3
3287,"Tigger Movie, The (2000)",Animation|Children,https://www.imdb.com/title/tt0220099/,3.2
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,https://www.imdb.com/title/tt0209189/,4.5
3294,Eaten Alive (1977),Horror,https://www.imdb.com/title/tt0074455/,1.5
3295,Raining Stones (1993),Drama,https://www.imdb.com/title/tt0107920/,4.0
3296,To Sir with Love (1967),Drama,https://www.imdb.com/title/tt0062376/,4.1
3298,Boiler Room (2000),Crime|Drama|Thriller,https://www.imdb.com/title/tt0181984/,3.7
3299,Hanging Up (2000),Comedy|Drama,https://www.imdb.com/title/tt0162983/,2.7
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0134847/,3.6
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,https://www.imdb.com/title/tt0190138/,3.5
3302,Beautiful People (1999),Comedy,https://www.imdb.com/title/tt0159272/,4.8
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,https://www.imdb.com/title/tt0221023/,5.0
3306,"Circus, The (1928)",Comedy,https://www.imdb.com/title/tt0018773/,4.1
3307,City Lights (1931),Comedy|Drama|Romance,https://www.imdb.com/title/tt0021749/,3.8
3308,"Flamingo Kid, The (1984)",Comedy|Drama,https://www.imdb.com/title/tt0087265/,2.9
3310,"Kid, The (1921)",Comedy|Drama,https://www.imdb.com/title/tt0012349/,4.1
3313,Class Reunion (1982),Comedy,https://www.imdb.com/title/tt0084395/,1.5
3315,Happy Go Lovely (1951),Musical,https://www.imdb.com/title/tt0043618/,4.5
3316,Reindeer Games (2000),Action|Thriller,https://www.imdb.com/title/tt0184858/,2.5
3317,Wonder Boys (2000),Comedy|Drama,https://www.imdb.com/title/tt0185014/,3.7
3323,Chain of Fools (2000),Comedy|Crime,https://www.imdb.com/title/tt0194368/,4.0
3324,Drowning Mona (2000),Comedy,https://www.imdb.com/title/tt0186045/,1.3
3325,"Next Best Thing, The (2000)",Comedy|Drama,https://www.imdb.com/title/tt0156841/,2.2
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,https://www.imdb.com/title/tt0181151/,3.2
3327,Beyond the Mat (1999),Documentary,https://www.imdb.com/title/tt0218043/,3.7
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,https://www.imdb.com/title/tt0165798/,4.0
3329,The Year My Voice Broke (1987),Drama|Romance,https://www.imdb.com/title/tt0094347/,4.0
3330,Splendor in the Grass (1961),Drama|Romance,https://www.imdb.com/title/tt0055471/,4.2
3331,My Tutor (1983),Drama,https://www.imdb.com/title/tt0085980/,2.0
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,https://www.imdb.com/title/tt0040506/,4.2
3338,For All Mankind (1989),Documentary,https://www.imdb.com/title/tt0097372/,3.262535993418341
3341,Born Yesterday (1950),Comedy,https://www.imdb.com/title/tt0042276/,4.3
3342,Birdy (1984),Drama|War,https://www.imdb.com/title/tt0086969/,3.5
3344,Blood Feast (1963),Horror,https://www.imdb.com/title/tt0056875/,4.0
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,https://www.imdb.com/title/tt0062793/,3.0
3347,Never Cry Wolf (1983),Adventure|Drama,https://www.imdb.com/title/tt0086005/,4.2
3350,"Raisin in the Sun, A (1961)",Drama,https://www.imdb.com/title/tt0055353/,3.8
3353,"Closer You Get, The (2000)",Comedy|Romance,https://www.imdb.com/title/tt0218112/,4.5
3354,Mission to Mars (2000),Sci-Fi,https://www.imdb.com/title/tt0183523/,2.7
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,https://www.imdb.com/title/tt0142688/,3.2
3357,East-West (Est-ouest) (1999),Drama|Romance,https://www.imdb.com/title/tt0181530/,4.0
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,https://www.imdb.com/title/tt0101698/,3.8
3359,Breaking Away (1979),Comedy|Drama,https://www.imdb.com/title/tt0078902/,4.1
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,https://www.imdb.com/title/tt0091217/,3.7
3361,Bull Durham (1988),Comedy|Drama|Romance,https://www.imdb.com/title/tt0094812/,3.7
3362,Dog Day Afternoon (1975),Crime|Drama,https://www.imdb.com/title/tt0072890/,3.9
3363,American Graffiti (1973),Comedy|Drama,https://www.imdb.com/title/tt0069704/,3.8
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,https://www.imdb.com/title/tt0042208/,3.7
3365,"Searchers, The (1956)",Drama|Western,https://www.imdb.com/title/tt0049730/,4.1
3368,"Big Country, The (1958)",Romance|Western,https://www.imdb.com/title/tt0051411/,3.2
3370,Betrayed (1988),Drama|Thriller,https://www.imdb.com/title/tt0094731/,2.5
3372,"Bridge at Remagen, The (1969)",Action|War,https://www.imdb.com/title/tt0064110/,4.0
3374,Daughters of the Dust (1991),Drama,https://www.imdb.com/title/tt0104057/,4.0
3378,"Ogre, The (Unhold, Der) (1996)",Drama,https://www.imdb.com/title/tt0118043/,4.0
3379,On the Beach (1959),Drama,https://www.imdb.com/title/tt0053137/,4.5
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,https://www.imdb.com/title/tt0072251/,4.5
3385,Volunteers (1985),Comedy,https://www.imdb.com/title/tt0090274/,2.8
3386,JFK (1991),Drama|Mystery|Thriller,https://www.imdb.com/title/tt0102138/,3.5
3387,Who's Harry Crumb? (1989),Comedy|Mystery,https://www.imdb.com/title/tt0098645/,2.9
3388,Harry and the Hendersons (1987),Children|Comedy,https://www.imdb.com/title/tt0093148/,2.6
3389,Let's Get Harry (1986),Action|Adventure,https://www.imdb.com/title/tt0091400/,2.0
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,https://www.imdb.com/title/tt0091934/,2.0
3391,Who's That Girl? (1987),Comedy,https://www.imdb.com/title/tt0094321/,2.5
3392,She-Devil (1989),Comedy,https://www.imdb.com/title/tt0098309/,2.3
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,https://www.imdb.com/title/tt0092834/,1.3
3394,Blind Date (1987),Comedy|Romance,https://www.imdb.com/title/tt0092666/,2.4
3395,Nadine (1987),Comedy,https://www.imdb.com/title/tt0093596/,3.0
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,https://www.imdb.com/title/tt0079588/,3.6
3397,"Great Muppet Caper, The (1981)",Children|Comedy,https://www.imdb.com/title/tt0082474/,3.4
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,https://www.imdb.com/title/tt0087755/,3.3
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,https://www.imdb.com/title/tt0108526/,3.0
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,https://www.imdb.com/title/tt0088760/,2.2
3402,Turtle Diary (1985),Comedy|Drama|Romance,https://www.imdb.com/title/tt0090219/,4.0
3403,Raise the Titanic (1980),Drama|Thriller,https://www.imdb.com/title/tt0081400/,4.0
3404,Titanic (1953),Action|Drama,https://www.imdb.com/title/tt0046435/,3.6
3405,"Night to Remember, A (1958)",Action|Drama,https://www.imdb.com/title/tt0051994/,3.0
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,https://www.imdb.com/title/tt0043379/,3.0
3408,Erin Brockovich (2000),Drama,https://www.imdb.com/title/tt0195685/,3.5
3409,Final Destination (2000),Drama|Thriller,https://www.imdb.com/title/tt0195714/,2.9
3410,Soft Fruit (1999),Comedy|Drama,https://www.imdb.com/title/tt0180181/,4.0
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,https://www.imdb.com/title/tt0095800/,3.4
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,https://www.imdb.com/title/tt0048316/,4.0
3415,"Mirror, The (Zerkalo) (1975)",Drama,https://www.imdb.com/title/tt0072443/,4.2
3417,"Crimson Pirate, The (1952)",Adventure|Comedy,https://www.imdb.com/title/tt0044517/,3.0
3418,Thelma & Louise (1991),Adventure|Crime|Drama,https://www.imdb.com/title/tt0103074/,3.5
3420,...And Justice for All (1979),Drama|Thriller,https://www.imdb.com/title/tt0078718/,3.2
3421,Animal House (1978),Comedy,https://www.imdb.com/title/tt0077975/,3.7
3422,She's Gotta Have It (1986),Comedy|Romance,https://www.imdb.com/title/tt0091939/,3.3
3423,School Daze (1988),Drama,https://www.imdb.com/title/tt0096054/,2.2
3424,Do the Right Thing (1989),Drama,https://www.imdb.com/title/tt0097216/,4.0
3425,Mo' Better Blues (1990),Drama|Musical,https://www.imdb.com/title/tt0100168/,3.4
3426,Jungle Fever (1991),Drama|Romance,https://www.imdb.com/title/tt0102175/,3.1
3428,"Champ, The (1979)",Drama,https://www.imdb.com/title/tt0078950/,3.0
3429,Creature Comforts (1989),Animation|Comedy,https://www.imdb.com/title/tt0099317/,4.2
3430,Death Wish (1974),Action|Crime|Drama,https://www.imdb.com/title/tt0071402/,3.0
3431,Death Wish 2 (1982),Action|Drama,https://www.imdb.com/title/tt0082250/,1.7
3432,Death Wish 3 (1985),Action|Drama,https://www.imdb.com/title/tt0089003/,1.5
3433,Death Wish 4: The Crackdown (1987),Action|Drama,https://www.imdb.com/title/tt0092857/,1.0
3434,Death Wish 5: The Face of Death (1994),Action|Drama,https://www.imdb.com/title/tt0109578/,1.0
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,https://www.imdb.com/title/tt0036775/,4.3
3436,Dying Young (1991),Drama|Romance,https://www.imdb.com/title/tt0101787/,3.8
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,https://www.imdb.com/title/tt0100758/,3.0
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,https://www.imdb.com/title/tt0103060/,2.7
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,https://www.imdb.com/title/tt0108308/,2.1
3441,Red Dawn (1984),Action|Drama|War,https://www.imdb.com/title/tt0087985/,3.4
3442,Band of the Hand (1986),Action|Crime|Drama,https://www.imdb.com/title/tt0090693/,1.0
3444,Bloodsport (1988),Action,https://www.imdb.com/title/tt0092675/,2.9
3445,Eyes of Laura Mars (1978),Mystery|Thriller,https://www.imdb.com/title/tt0077530/,3.5
3446,Funny Bones (1995),Comedy|Drama,https://www.imdb.com/title/tt0113133/,2.8
3447,"Good Earth, The (1937)",Drama,https://www.imdb.com/title/tt0028944/,4.0
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,https://www.imdb.com/title/tt0093105/,3.8
3449,"Good Mother, The (1988)",Drama,https://www.imdb.com/title/tt0095238/,4.0
3450,Grumpy Old Men (1993),Comedy,https://www.imdb.com/title/tt0107050/,3.3
3451,Guess Who's Coming to Dinner (1967),Drama,https://www.imdb.com/title/tt0061735/,4.6
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,https://www.imdb.com/title/tt0165929/,3.1
3453,Here on Earth (2000),Drama|Romance,https://www.imdb.com/title/tt0195778/,3.0
3454,Whatever It Takes (2000),Comedy|Romance,https://www.imdb.com/title/tt0202402/,2.2
3455,Buddy Boy (1999),Drama|Thriller,https://www.imdb.com/title/tt0146516/,2.5
3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama,https://www.imdb.com/title/tt0191043/,3.262535993418341
3459,Gothic (1986),Drama|Horror,https://www.imdb.com/title/tt0091142/,4.0
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,https://www.imdb.com/title/tt0057261/,3.0
3462,Modern Times (1936),Comedy|Drama|Romance,https://www.imdb.com/title/tt0027977/,3.7
3466,Heart and Souls (1993),Comedy|Fantasy,https://www.imdb.com/title/tt0107091/,3.0
3467,Hud (1963),Drama|Western,https://www.imdb.com/title/tt0057163/,3.8
3468,"Hustler, The (1961)",Drama,https://www.imdb.com/title/tt0054997/,4.3
3469,Inherit the Wind (1960),Drama,https://www.imdb.com/title/tt0053946/,4.1
3470,Dersu Uzala (1975),Adventure|Drama,https://www.imdb.com/title/tt0071411/,4.3
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,https://www.imdb.com/title/tt0075860/,3.7
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy,https://www.imdb.com/title/tt0074718/,5.0
3474,Retroactive (1997),Sci-Fi|Thriller,https://www.imdb.com/title/tt0117468/,4.0
3475,"Place in the Sun, A (1951)",Drama|Romance,https://www.imdb.com/title/tt0043924/,4.5
3476,Jacob's Ladder (1990),Horror|Mystery,https://www.imdb.com/title/tt0099871/,3.6
3477,Empire Records (1995),Comedy|Drama,https://www.imdb.com/title/tt0112950/,3.4
3478,"Bamba, La (1987)",Drama,https://www.imdb.com/title/tt0093378/,2.8
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,https://www.imdb.com/title/tt0089457/,3.3
3480,Lucas (1986),Drama|Romance,https://www.imdb.com/title/tt0091445/,3.3
3481,High Fidelity (2000),Comedy|Drama|Romance,https://www.imdb.com/title/tt0146882/,3.7
3483,"Road to El Dorado, The (2000)",Animation|Children,https://www.imdb.com/title/tt0138749/,3.1
3484,"Skulls, The (2000)",Thriller,https://www.imdb.com/title/tt0192614/,2.8
3489,Hook (1991),Adventure|Comedy|Fantasy,https://www.imdb.com/title/tt0102057/,3.4
3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance,https://www.imdb.com/title/tt0017416/,4.0
3494,True Grit (1969),Adventure|Drama|Western,https://www.imdb.com/title/tt0065126/,4.0
3496,Madame Sousatzka (1988),Drama,https://www.imdb.com/title/tt0095564/,5.0
3497,Max Dugan Returns (1983),Comedy,https://www.imdb.com/title/tt0085919/,2.5
3498,Midnight Express (1978),Drama,https://www.imdb.com/title/tt0077928/,4.0
3499,Misery (1990),Drama|Horror|Thriller,https://www.imdb.com/title/tt0100157/,3.8
3500,Mr. Saturday Night (1992),Comedy|Drama,https://www.imdb.com/title/tt0104928/,3.0
3501,Murphy's Romance (1985),Comedy|Romance,https://www.imdb.com/title/tt0089643/,2.3
3502,My Life (1993),Drama,https://www.imdb.com/title/tt0107630/,3.5
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,https://www.imdb.com/title/tt0069293/,4.1
3504,Network (1976),Comedy|Drama,https://www.imdb.com/title/tt0074958/,4.0
3505,No Way Out (1987),Drama|Mystery|Thriller,https://www.imdb.com/title/tt0093640/,3.7
3506,North Dallas Forty (1979),Comedy|Drama,https://www.imdb.com/title/tt0079640/,3.0
3507,"Odd Couple, The (1968)",Comedy,https://www.imdb.com/title/tt0063374/,4.1
3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western,https://www.imdb.com/title/tt0075029/,4.2
3510,Frequency (2000),Drama|Thriller,https://www.imdb.com/title/tt0186151/,3.4
3511,Ready to Rumble (2000),Comedy,https://www.imdb.com/title/tt0217756/,2.2
3512,Return to Me (2000),Drama|Romance,https://www.imdb.com/title/tt0122459/,3.6
3513,Rules of Engagement (2000),Drama|Thriller,https://www.imdb.com/title/tt0160797/,3.1
3514,Joe Gould's Secret (2000),Drama,https://www.imdb.com/title/tt0172632/,3.0
3515,Me Myself I (2000),Comedy|Romance,https://www.imdb.com/title/tt0183503/,3.6
3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance,https://www.imdb.com/title/tt0051406/,3.4
3519,Force 10 from Navarone (1978),Action|Drama|War,https://www.imdb.com/title/tt0077572/,2.9
3521,Mystery Train (1989),Comedy|Drama,https://www.imdb.com/title/tt0097940/,3.4
3524,Arthur (1981),Comedy|Romance,https://www.imdb.com/title/tt0082031/,2.8
3525,Bachelor Party (1984),Comedy,https://www.imdb.com/title/tt0086927/,2.9
3526,Parenthood (1989),Comedy|Drama,https://www.imdb.com/title/tt0098067/,3.7
3527,Predator (1987),Action|Sci-Fi|Thriller,https://www.imdb.com/title/tt0093773/,3.6
3528,"Prince of Tides, The (1991)",Drama|Romance,https://www.imdb.com/title/tt0102713/,3.4
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller,https://www.imdb.com/title/tt0082934/,3.5
3531,All the Vermeers in New York (1990),Comedy|Drama|Romance,https://www.imdb.com/title/tt0099014/,5.0
3534,28 Days (2000),Drama,https://www.imdb.com/title/tt0191754/,3.3
3535,American Psycho (2000),Crime|Horror|Mystery|Thriller,https://www.imdb.com/title/tt0144084/,3.8
3536,Keeping the Faith (2000),Comedy|Drama|Romance,https://www.imdb.com/title/tt0171433/,3.4
3537,Where the Money Is (2000),Comedy|Drama,https://www.imdb.com/title/tt0149367/,3.3
3538,East is East (1999),Comedy,https://www.imdb.com/title/tt0166175/,3.2
3539,"Filth and the Fury, The (2000)",Documentary,https://www.imdb.com/title/tt0236216/,3.2
3543,Diner (1982),Comedy|Drama,https://www.imdb.com/title/tt0083833/,3.8
3544,Shakes the Clown (1992),Comedy,https://www.imdb.com/title/tt0102898/,2.3
3545,Cabaret (1972),Drama|Musical,https://www.imdb.com/title/tt0068327/,3.0
3546,What Ever Happened to Baby Jane? (1962),Drama|Horror|Thriller,https://www.imdb.com/title/tt0056687/,4.5
3548,Auntie Mame (1958),Comedy|Drama,https://www.imdb.com/title/tt0051383/,3.7
3549,Guys and Dolls (1955),Comedy|Musical|Romance,https://www.imdb.com/title/tt0048140/,3.9
3550,The Hunger (1983),Horror,https://www.imdb.com/title/tt0085701/,3.7
3551,Marathon Man (1976),Crime|Drama|Thriller,https://www.imdb.com/title/tt0074860/,3.5
3552,Caddyshack (1980),Comedy,https://www.imdb.com/title/tt0080487/,3.8
3553,Gossip (2000),Drama|Thriller,https://www.imdb.com/title/tt0176783/,2.4
3554,Love and Basketball (2000),Drama|Romance,https://www.imdb.com/title/tt0199725/,3.0
3555,U-571 (2000),Action|Thriller|War,https://www.imdb.com/title/tt0141926/,3.4
3556,"Virgin Suicides, The (1999)",Drama|Romance,https://www.imdb.com/title/tt0159097/,3.8
3557,Jennifer 8 (1992),Mystery|Thriller,https://www.imdb.com/title/tt0104549/,2.9
3559,Limelight (1952),Comedy|Drama|Romance,https://www.imdb.com/title/tt0044837/,3.7
3563,"Crow: Salvation, The (2000)",Action|Horror,https://www.imdb.com/title/tt0132910/,2.5
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy,https://www.imdb.com/title/tt0158622/,1.6
3565,Where the Heart Is (2000),Comedy|Drama,https://www.imdb.com/title/tt0198021/,3.5
3566,"Big Kahuna, The (2000)",Comedy|Drama,https://www.imdb.com/title/tt0189584/,2.9
3567,Bossa Nova (2000),Comedy|Drama|Romance,https://www.imdb.com/title/tt0180837/,5.0
3568,Smiling Fish and Goat on Fire (1999),Comedy|Romance,https://www.imdb.com/title/tt0162348/,4.0
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama,https://www.imdb.com/title/tt0154421/,4.0
3571,Time Code (2000),Comedy|Drama,https://www.imdb.com/title/tt0220100/,3.0
3572,Carnosaur (1993),Horror|Sci-Fi,https://www.imdb.com/title/tt0106521/,2.0
3573,Carnosaur 2 (1995),Horror|Sci-Fi,https://www.imdb.com/title/tt0112634/,1.5
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi,https://www.imdb.com/title/tt0115834/,1.0
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi,https://www.imdb.com/title/tt0093185/,3.5
3577,Two Moon Junction (1988),Drama|Romance,https://www.imdb.com/title/tt0096324/,2.0
3578,Gladiator (2000),Action|Adventure|Drama,https://www.imdb.com/title/tt0172495/,3.9
3580,Up at the Villa (2000),Drama,https://www.imdb.com/title/tt0153464/,3.5
3581,Human Traffic (1999),Comedy,https://www.imdb.com/title/tt0188674/,3.5
3584,Breathless (1983),Action|Drama|Romance|Thriller,https://www.imdb.com/title/tt0085276/,2.0
3586,The Idolmaker (1980),Drama|Romance,https://www.imdb.com/title/tt0080913/,4.0
3587,Inferno (1980),Horror,https://www.imdb.com/title/tt0080923/,2.5
3590,"Lords of Flatbush, The (1974)",Comedy|Drama,https://www.imdb.com/title/tt0071772/,2.0
3591,Mr. Mom (1983),Comedy|Drama,https://www.imdb.com/title/tt0085970/,2.7
3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi,https://www.imdb.com/title/tt0084315/,4.5
3593,Battlefield Earth (2000),Action|Sci-Fi,https://www.imdb.com/title/tt0185183/,1.7
3594,Center Stage (2000),Drama|Musical,https://www.imdb.com/title/tt0210616/,3.2
3596,Screwed (2000),Comedy,https://www.imdb.com/title/tt0156323/,1.0
3597,Whipped (2000),Comedy,https://www.imdb.com/title/tt0174336/,2.0
3598,Hamlet (2000),Crime|Drama|Romance|Thriller,https://www.imdb.com/title/tt0171359/,3.0
3599,Anchors Aweigh (1945),Comedy|Musical,https://www.imdb.com/title/tt0037514/,3.2
3604,Gypsy (1962),Musical,https://www.imdb.com/title/tt0056048/,0.5
3606,On the Town (1949),Comedy|Musical|Romance,https://www.imdb.com/title/tt0041716/,3.8
3608,Pee-wee's Big Adventure (1985),Adventure|Comedy,https://www.imdb.com/title/tt0089791/,2.9
3609,Regret to Inform (1998),Documentary,https://www.imdb.com/title/tt0181786/,3.5
3614,Honeymoon in Vegas (1992),Comedy|Romance,https://www.imdb.com/title/tt0104438/,2.9
3615,Dinosaur (2000),Adventure|Animation|Children,https://www.imdb.com/title/tt0130623/,3.1
3616,Loser (2000),Comedy|Romance,https://www.imdb.com/title/tt0217630/,3.3
3617,Road Trip (2000),Comedy,https://www.imdb.com/title/tt0215129/,3.1
3618,Small Time Crooks (2000),Comedy|Crime,https://www.imdb.com/title/tt0196216/,3.5
3619,"Hollywood Knights, The (1980)",Comedy,https://www.imdb.com/title/tt0080881/,2.0
3622,"Twelve Chairs, The (1970)",Comedy,https://www.imdb.com/title/tt0066495/,3.0
3623,Mission: Impossible II (2000),Action|Adventure|Thriller,https://www.imdb.com/title/tt0120755/,2.7
3624,Shanghai Noon (2000),Action|Adventure|Comedy|Western,https://www.imdb.com/title/tt0184894/,3.2
3625,Better Living Through Circuitry (1999),Documentary,https://www.imdb.com/title/tt0207998/,2.0
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999),Comedy,https://www.imdb.com/title/tt0154443/,3.3
3627,Carnival of Souls (1962),Horror|Thriller,https://www.imdb.com/title/tt0055830/,3.9
3628,Flying Tigers (1942),Action|Drama|Romance|War,https://www.imdb.com/title/tt0034742/,3.0
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance,https://www.imdb.com/title/tt0015864/,4.1
3632,Monsieur Verdoux (1947),Comedy|Crime,https://www.imdb.com/title/tt0039631/,4.0
3633,On Her Majesty's Secret Service (1969),Action|Adventure|Romance|Thriller,https://www.imdb.com/title/tt0064757/,3.3
3634,Seven Days in May (1964),Thriller,https://www.imdb.com/title/tt0058576/,4.0
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller,https://www.imdb.com/title/tt0076752/,3.4
3637,Vagabond (Sans toit ni loi) (1985),Drama,https://www.imdb.com/title/tt0089960/,5.0
3638,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,https://www.imdb.com/title/tt0079574/,3.1
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller,https://www.imdb.com/title/tt0071807/,3.6
3640,"King in New York, A (1957)",Comedy|Drama,https://www.imdb.com/title/tt0050598/,4.0
3641,"Woman of Paris, A (1923)",Drama,https://www.imdb.com/title/tt0014624/,4.0
3643,"Fighting Seabees, The (1944)",Action|Drama|War,https://www.imdb.com/title/tt0036824/,3.5
3646,Big Momma's House (2000),Comedy,https://www.imdb.com/title/tt0208003/,2.2
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi,https://www.imdb.com/title/tt0050095/,4.0
3649,American Gigolo (1980),Drama,https://www.imdb.com/title/tt0080365/,2.7
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror,https://www.imdb.com/title/tt0081318/,3.0
3653,"Endless Summer, The (1966)",Documentary,https://www.imdb.com/title/tt0060371/,4.2
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War,https://www.imdb.com/title/tt0054953/,3.8
3655,Blow-Out (La grande bouffe) (1973),Drama,https://www.imdb.com/title/tt0070130/,4.2
3658,Quatermass and the Pit (1967),Horror|Sci-Fi,https://www.imdb.com/title/tt0062168/,3.0
3660,Puppet Master (1989),Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0098143/,2.0
3661,Puppet Master II (1991),Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0100438/,3.0
3662,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0102728/,3.0
3663,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0107899/,2.0
3664,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller,https://www.imdb.com/title/tt0110916/,2.0
3667,Rent-A-Cop (1988),Action|Comedy|Crime,https://www.imdb.com/title/tt0095977/,1.0
3668,Romeo and Juliet (1968),Drama|Romance,https://www.imdb.com/title/tt0063518/,3.7
3669,Stay Tuned (1992),Comedy,https://www.imdb.com/title/tt0105466/,2.5
3671,Blazing Saddles (1974),Comedy|Western,https://www.imdb.com/title/tt0071230/,3.9
3672,Benji (1974),Adventure|Children,https://www.imdb.com/title/tt0071206/,3.8
3673,Benji the Hunted (1987),Adventure|Children,https://www.imdb.com/title/tt0092638/,4.5
3674,For the Love of Benji (1977),Adventure|Children|Comedy|Drama,https://www.imdb.com/title/tt0076044/,4.0
3675,White Christmas (1954),Comedy|Musical|Romance,https://www.imdb.com/title/tt0047673/,4.2
3676,Eraserhead (1977),Drama|Horror,https://www.imdb.com/title/tt0074486/,3.8
3677,Baraka (1992),Documentary,https://www.imdb.com/title/tt0103767/,4.1
3678,"Man with the Golden Arm, The (1955)",Drama,https://www.imdb.com/title/tt0048347/,5.0
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical,https://www.imdb.com/title/tt0082252/,3.8
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary,https://www.imdb.com/title/tt0094980/,3.0
3681,For a Few Dollars More (Per qualche dollaro in più) (1965),Action|Drama|Thriller|Western,https://www.imdb.com/title/tt0059578/,4.2
3682,Magnum Force (1973),Action|Crime|Drama|Thriller,https://www.imdb.com/title/tt0070355/,3.7
